REGION,TIMESLICE,FUEL,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Cuba,414,RESELEC,70.17763313077289,64.72233712062373,68.73116191566425,67.16173484746696,67.13694764346083,69.81371164469164,71.41451333472233,72.20007298140429,72.99427378419973,73.7972107958259,74.60898011457996,75.4296788958404,76.25940536369461,77.09825882269526,77.94633966974486,78.80374940611209,79.67059064957931,80.54696714672463,81.43298378533856,82.32874660697733,83.23436281965405,84.14994081067026,85.07559015958765,86.01142165134301,86.95754728950786,87.9140803096924,88.88113519309906,89.85882768022304,90.84727478470548,91.84659480733728,92.85690735021798,93.87833333107032
Cuba,415,RESELEC,77.15914610526085,71.16113843364035,75.56877494504168,73.84321585941494,73.81596273886744,76.75902045464136,78.51907541768719,79.38278524728176,80.25599588500187,81.13881183973685,82.03133876997393,82.93368349644369,83.84595401490455,84.76825950906851,85.70071036366821,86.6434181776686,87.59649577762292,88.56005723117673,89.53421786071962,90.5190942571876,91.51480429401664,92.5214671412508,93.5392032798046,94.56813451588236,95.60838399555712,96.6600762195082,97.72333705792283,98.79829376555988,99.88507499698105,100.98381082194786,102.09463274098924,103.21767370114009
Cuba,416,RESELEC,71.66478916091017,66.09388827787282,70.1876653248167,68.58498003994545,68.55966756259703,71.29315570153518,72.92788047760024,73.73008716285385,74.54111812164524,75.36107042098331,76.1900421956141,77.02813265976592,77.8754421190233,78.73207198233257,79.59812477413817,80.47370414665373,81.35891489226692,82.2538629560818,83.15865544859865,84.07340065853329,84.99820806577712,85.93318835450067,86.8784534264002,87.83411641409052,88.80029169464558,89.77709490328664,90.76464294722282,91.76305401964218,92.77244761385823,93.79294453761072,94.8246669275244,95.8677382637271
Cuba,417,RESELEC,75.5815381064661,69.70616664010727,74.02368392433779,72.33340589032045,72.3067099913486,75.18959348763353,76.91366209095175,77.75971237395224,78.6150692100657,79.47983497137639,80.35411315606152,81.23800840077824,82.13162649318677,83.03507438461183,83.94846020284251,84.87189326507382,85.80548409098962,86.74934441599045,87.7035872045663,88.66832666381659,89.64367825711854,90.62975871794686,91.62668606384428,92.63457961054648,93.65355998626256,94.6837491461114,95.72527038671863,96.77824836097246,97.84280909294316,98.91907999296556,100.00718987288816,101.10726896148986
Cuba,418,RESELEC,82.14474930221004,75.75918308785809,80.45161703146863,78.61456172889193,78.58554766033262,81.71876971432447,83.59254982977927,84.51206787790686,85.44170062456384,86.381559331434,87.33175648407975,88.2924058054047,89.2636222692641,90.24552211422602,91.23822285748244,92.2418433089148,93.25650358531284,94.2823251247512,95.31943070112344,96.36794443883583,97.42799182766302,98.49969973776732,99.58319643488278,100.67861159566635,101.78607632321878,102.90572316277417,104.0376861175647,105.1821006648578,106.33910377217124,107.50883391366514,108.69143108671544,109.88703682866924
Cuba,421,RESELEC,75.03613073318294,69.20315680197369,73.4895182534428,71.81143751159162,71.78493425411,74.64701444373326,76.35864191722199,77.19858697831143,78.04777143507286,78.90629692085862,79.77426618698804,80.65178311504496,81.53895272931044,82.43588120933286,83.34267590263545,84.25944533756449,85.18629923627769,86.12334852787669,87.0707053616833,88.02848312066186,88.99679643498911,89.975761195774,90.96549456892754,91.96611500918564,92.97774227428674,94.00049743930386,95.03450291113624,96.07988244315862,97.13676115003338,98.20526552268376,99.28552344343326,100.37766420131096
Cuba,422,RESELEC,63.66112952222216,58.7123974206848,62.34897367901208,60.92527932787875,60.90279379603146,63.33100079277119,64.7831564039263,65.4957711243695,66.21622460673755,66.94460307741164,67.68099371126314,68.42548464208708,69.17816497315002,69.93912478785468,70.70845516052104,71.4862481672868,72.27259689712695,73.0675954629953,73.87133901308822,74.68392374223224,75.50544690339675,76.33600681933412,77.17570289434681,78.02463562618455,78.88290661807262,79.7506185908714,80.627875395371,81.51478202472,82.41144462699192,83.31797051788885,84.23446819358561,85.16104734371501
Cuba,423,RESELEC,68.83035315599219,63.47978867842803,67.41165149672736,65.87235450796608,65.84804317215468,68.4734182852856,70.04348756152065,70.81396592469738,71.59291954986905,72.38044166491758,73.17662652323166,73.98156941498726,74.79536667855209,75.61811571201616,76.4499149848483,77.29086404968167,78.14106355422815,79.00061525332461,79.86962202111114,80.74818786334342,81.63641792984016,82.53441852706841,83.44229713086618,84.36016239930562,85.28812418569804,86.22629355174068,87.17478278080986,88.13370539139868,89.10317615070406,90.08331108836182,91.07422751033378,92.0760440129474
Cuba,424,RESELEC,68.27617451168136,62.968689408732,66.86889534447366,65.34199180539424,65.31787620914399,67.92211345570456,69.47954152318384,70.24381647993887,71.01649846121819,71.79767994429157,72.58745442367875,73.38591642233928,74.19316150298498,75.00928627951781,75.83438842859246,76.66856670130701,77.5119209350214,78.36455206530657,79.2265621380249,80.09805432154323,80.97913291908017,81.86990338119007,82.77047231838317,83.68094751388529,84.60143793653809,85.53205375383997,86.47290634513224,87.42410831492862,88.38577350639282,89.35801701496317,90.34095520212772,91.3347057093511
Cuba,425,RESELEC,75.32687447092077,69.47129941907383,73.7742693062061,72.08968647712915,72.0630805270371,74.93625046614378,76.6545100109346,77.4977096210549,78.35018442688649,79.21203645558221,80.0833688565936,80.96428591401619,81.85489305907033,82.7552968827201,83.66560514842998,84.58592680506274,85.51637199991842,86.45705209191746,87.40807966492852,88.3695685412428,89.34163379519643,90.3243917669436,91.31796007638,92.32245763722008,93.33800467122956,94.36472272261304,95.40273467256182,96.4521647539599,97.51313856625346,98.58578309048228,99.67022670447754,100.76659919822676
Cuba,426,RESELEC,71.42418231788538,65.87198513704216,69.95201776663906,68.3547133257118,68.32948583229113,71.05379657798977,72.68303294095561,73.48254630330614,74.2908543126425,75.10805371008153,75.93424230089241,76.76951896620228,77.61398367483048,78.46773749525362,79.33088260770135,80.2035223163861,81.08576106186635,81.97770443354682,82.8794591823158,83.79113323332133,84.71283569888782,85.6446768915756,86.58676833738295,87.53922278909405,88.50215423977417,89.47567793641164,90.4599103937122,91.45496940804291,92.4609740715314,93.47804478631828,94.50630327896776,95.54587261503636
Cuba,427,RESELEC,75.94536514862344,70.04171139169823,74.38001191985761,72.68159739017021,72.6547729850816,75.55153382498264,77.28390158172029,78.13402449911922,78.99349876860953,79.8624272550642,80.74091395486988,81.62906400837352,82.5269837124656,83.43478053330273,84.352563119169,85.2804413134799,86.21852616792816,87.1669299557753,88.1257661852888,89.09514961332704,90.0751962590736,91.06602341792342,92.0677496755206,93.0804949219512,94.10438036609276,95.13952855011972,96.18606336417108,97.24411006117684,98.3137952718498,99.39524701984018,100.4885947370584,101.59396927916598
Cuba,428,RESELEC,83.34318576909043,76.86445845219734,81.62535184092422,79.7614951409973,79.73205777675433,82.91099142643834,84.81210872948398,85.74504192550832,86.68823738668891,87.64180799794245,88.60586788591979,89.58053243266497,90.56591828942426,91.56214339060791,92.56932696790456,93.58758956455156,94.6170530497616,95.65784063330892,96.71007688027528,97.77388772595836,98.84940049094386,99.93674389634424,101.03604807920406,102.1474446080752,103.2710664987641,104.40704823025044,105.55552576078324,106.71663654415175,107.89051954613744,109.07731526114496,110.27716572901753,111.49021455203666
