REGION,REGION,TIMESLICE,FUEL,YEAR,value
Atlantis,Atlantis,SN,EL_Transmission,2021,0.0
Atlantis,Atlantis,SN,EL_Transmission,2022,0.0
Atlantis,Atlantis,SN,EL_Transmission,2023,0.0
Atlantis,Atlantis,SN,EL_Transmission,2024,0.0
Atlantis,Atlantis,SN,EL_Transmission,2025,0.0
Atlantis,Atlantis,SN,EL_Transmission,2026,0.0
Atlantis,Atlantis,SN,EL_Transmission,2027,0.0
Atlantis,Atlantis,SN,EL_Transmission,2028,0.0
Atlantis,Atlantis,SN,EL_Transmission,2029,0.0
Atlantis,Atlantis,SN,EL_Transmission,2030,0.0
Atlantis,Atlantis,SN,EL_Transmission,2031,0.0
Atlantis,Atlantis,SN,EL_Transmission,2032,0.0
Atlantis,Atlantis,SN,EL_Transmission,2033,0.0
Atlantis,Atlantis,SN,EL_Transmission,2034,0.0
Atlantis,Atlantis,SN,EL_Transmission,2035,0.0
Atlantis,Atlantis,SN,EL_Transmission,2036,0.0
Atlantis,Atlantis,SN,EL_Transmission,2037,0.0
Atlantis,Atlantis,SN,EL_Transmission,2038,0.0
Atlantis,Atlantis,SN,EL_Transmission,2039,0.0
Atlantis,Atlantis,SN,EL_Transmission,2040,0.0
Atlantis,Atlantis,SN,EL_Distribution,2014,0.0
Atlantis,Atlantis,SN,EL_Distribution,2015,0.0
Atlantis,Atlantis,SN,EL_Distribution,2016,0.0
Atlantis,Atlantis,SN,EL_Distribution,2017,0.0
Atlantis,Atlantis,SN,EL_Distribution,2018,0.0
Atlantis,Atlantis,SN,EL_Distribution,2019,0.0
Atlantis,Atlantis,SN,EL_Distribution,2020,0.0
Atlantis,Atlantis,SN,EL_Distribution,2021,0.0
Atlantis,Atlantis,SN,EL_Distribution,2022,0.0
Atlantis,Atlantis,SN,EL_Distribution,2023,0.0
Atlantis,Atlantis,SN,EL_Distribution,2024,0.0
Atlantis,Atlantis,SN,EL_Distribution,2025,0.0
Atlantis,Atlantis,SN,EL_Distribution,2026,0.0
Atlantis,Atlantis,SN,EL_Distribution,2027,0.0
Atlantis,Atlantis,SN,EL_Distribution,2028,0.0
Atlantis,Atlantis,SN,EL_Distribution,2029,0.0
Atlantis,Atlantis,SN,EL_Distribution,2030,0.0
Atlantis,Atlantis,SN,EL_Distribution,2031,0.0
Atlantis,Atlantis,SN,EL_Distribution,2032,0.0
Atlantis,Atlantis,SN,EL_Distribution,2033,0.0
Atlantis,Atlantis,SN,EL_Distribution,2034,0.0
Atlantis,Atlantis,SN,EL_Distribution,2035,0.0
Atlantis,Atlantis,SN,EL_Distribution,2036,0.0
Atlantis,Atlantis,SN,EL_Distribution,2037,0.0
Atlantis,Atlantis,SN,EL_Distribution,2038,0.0
Atlantis,Atlantis,SN,EL_Distribution,2039,0.0
Atlantis,Atlantis,SN,EL_Distribution,2040,0.0
Atlantis,Atlantis,SN,EL_Industry,2014,0.0
Atlantis,Atlantis,SN,EL_Industry,2015,0.0
Atlantis,Atlantis,SN,EL_Industry,2016,0.0
Atlantis,Atlantis,SN,EL_Industry,2017,0.0
Atlantis,Atlantis,SN,EL_Industry,2018,0.0
Atlantis,Atlantis,SN,EL_Industry,2019,0.0
Atlantis,Atlantis,SN,EL_Industry,2020,0.0
Atlantis,Atlantis,SN,EL_Industry,2021,0.0
Atlantis,Atlantis,SN,EL_Industry,2022,0.0
Atlantis,Atlantis,SN,EL_Industry,2023,0.0
Atlantis,Atlantis,SN,EL_Industry,2024,0.0
Atlantis,Atlantis,SN,EL_Industry,2025,0.0
Atlantis,Atlantis,SN,EL_Industry,2026,0.0
Atlantis,Atlantis,SN,EL_Industry,2027,0.0
Atlantis,Atlantis,SN,EL_Industry,2028,0.0
Atlantis,Atlantis,SN,EL_Industry,2029,0.0
Atlantis,Atlantis,SN,EL_Industry,2030,0.0
Atlantis,Atlantis,SN,EL_Industry,2031,0.0
Atlantis,Atlantis,SN,EL_Industry,2032,0.0
Atlantis,Atlantis,SN,EL_Industry,2033,0.0
Atlantis,Atlantis,SN,EL_Industry,2034,0.0
Atlantis,Atlantis,SN,EL_Industry,2035,0.0
Atlantis,Atlantis,SN,EL_Industry,2036,0.0
Atlantis,Atlantis,SN,EL_Industry,2037,0.0
Atlantis,Atlantis,SN,EL_Industry,2038,0.0
Atlantis,Atlantis,SN,EL_Industry,2039,0.0
Atlantis,Atlantis,SN,EL_Industry,2040,0.0
Atlantis,Atlantis,SN,EL_Residential,2014,0.0
Atlantis,Atlantis,SN,EL_Residential,2015,0.0
Atlantis,Atlantis,SN,EL_Residential,2016,0.0
Atlantis,Atlantis,SN,EL_Residential,2017,0.0
Atlantis,Atlantis,SN,EL_Residential,2018,0.0
Atlantis,Atlantis,SN,EL_Residential,2019,0.0
Atlantis,Atlantis,SN,EL_Residential,2020,0.0
Atlantis,Atlantis,SN,EL_Residential,2021,0.0
Atlantis,Atlantis,SN,EL_Residential,2022,0.0
Atlantis,Atlantis,SN,EL_Residential,2023,0.0
Atlantis,Atlantis,SN,EL_Residential,2024,0.0
Atlantis,Atlantis,SN,EL_Residential,2025,0.0
Atlantis,Atlantis,SN,EL_Residential,2026,0.0
Atlantis,Atlantis,SN,EL_Residential,2027,0.0
Atlantis,Atlantis,SN,EL_Residential,2028,0.0
Atlantis,Atlantis,SN,EL_Residential,2029,0.0
Atlantis,Atlantis,SN,EL_Residential,2030,0.0
Atlantis,Atlantis,SN,EL_Residential,2031,0.0
Atlantis,Atlantis,SN,EL_Residential,2032,0.0
Atlantis,Atlantis,SN,EL_Residential,2033,0.0
Atlantis,Atlantis,SN,EL_Residential,2034,0.0
Atlantis,Atlantis,SN,EL_Residential,2035,0.0
Atlantis,Atlantis,SN,EL_Residential,2036,0.0
Atlantis,Atlantis,SN,EL_Residential,2037,0.0
Atlantis,Atlantis,SN,EL_Residential,2038,0.0
Atlantis,Atlantis,SN,EL_Residential,2039,0.0
Atlantis,Atlantis,SN,EL_Residential,2040,0.0
Atlantis,Atlantis,SN,EL_Transport,2014,0.0
Atlantis,Atlantis,SN,EL_Transport,2015,0.0
Atlantis,Atlantis,SN,EL_Transport,2016,0.0
Atlantis,Atlantis,SN,EL_Transport,2017,0.0
Atlantis,Atlantis,SN,EL_Transport,2018,0.0
Atlantis,Atlantis,SN,EL_Transport,2019,0.0
Atlantis,Atlantis,SN,EL_Transport,2020,0.0
Atlantis,Atlantis,SN,EL_Transport,2021,0.0
Atlantis,Atlantis,SN,EL_Transport,2022,0.0
Atlantis,Atlantis,SN,EL_Transport,2023,0.0
Atlantis,Atlantis,SN,EL_Transport,2024,0.0
Atlantis,Atlantis,SN,EL_Transport,2025,0.0
Atlantis,Atlantis,SN,EL_Transport,2026,0.0
Atlantis,Atlantis,SN,EL_Transport,2027,0.0
Atlantis,Atlantis,SN,EL_Transport,2028,0.0
Atlantis,Atlantis,SN,EL_Transport,2029,0.0
Atlantis,Atlantis,SN,EL_Transport,2030,0.0
Atlantis,Atlantis,SN,EL_Transport,2031,0.0
Atlantis,Atlantis,SN,EL_Transport,2032,0.0
Atlantis,Atlantis,SN,EL_Transport,2033,0.0
Atlantis,Atlantis,SN,EL_Transport,2034,0.0
Atlantis,Atlantis,SN,EL_Transport,2035,0.0
Atlantis,Atlantis,SN,EL_Transport,2036,0.0
Atlantis,Atlantis,SN,EL_Transport,2037,0.0
Atlantis,Atlantis,SN,EL_Transport,2038,0.0
Atlantis,Atlantis,SN,EL_Transport,2039,0.0
Atlantis,Atlantis,SN,EL_Transport,2040,0.0
Atlantis,Atlantis,SN,EL_Services,2014,0.0
Atlantis,Atlantis,SN,EL_Services,2015,0.0
Atlantis,Atlantis,SN,EL_Services,2016,0.0
Atlantis,Atlantis,SN,EL_Services,2017,0.0
Atlantis,Atlantis,SN,EL_Services,2018,0.0
Atlantis,Atlantis,SN,EL_Services,2019,0.0
Atlantis,Atlantis,SN,EL_Services,2020,0.0
Atlantis,Atlantis,SN,EL_Services,2021,0.0
Atlantis,Atlantis,SN,EL_Services,2022,0.0
Atlantis,Atlantis,SN,EL_Services,2023,0.0
Atlantis,Atlantis,SN,EL_Services,2024,0.0
Atlantis,Atlantis,SN,EL_Services,2025,0.0
Atlantis,Atlantis,SN,EL_Services,2026,0.0
Atlantis,Atlantis,SN,EL_Services,2027,0.0
Atlantis,Atlantis,SN,EL_Services,2028,0.0
Atlantis,Atlantis,SN,EL_Services,2029,0.0
Atlantis,Atlantis,SN,EL_Services,2030,0.0
Atlantis,Atlantis,SN,EL_Services,2031,0.0
Atlantis,Atlantis,SN,EL_Services,2032,0.0
Atlantis,Atlantis,SN,EL_Services,2033,0.0
Atlantis,Atlantis,SN,EL_Services,2034,0.0
Atlantis,Atlantis,SN,EL_Services,2035,0.0
Atlantis,Atlantis,SN,EL_Services,2036,0.0
Atlantis,Atlantis,SN,EL_Services,2037,0.0
Atlantis,Atlantis,SN,EL_Services,2038,0.0
Atlantis,Atlantis,SN,EL_Services,2039,0.0
Atlantis,Atlantis,SN,EL_Services,2040,0.0
Atlantis,Atlantis,WD,HF,2014,0.0
Atlantis,Atlantis,WD,HF,2015,0.0
Atlantis,Atlantis,WD,HF,2016,0.0
Atlantis,Atlantis,WD,HF,2017,0.0
Atlantis,Atlantis,WD,HF,2018,0.0
Atlantis,Atlantis,WD,HF,2019,0.0
Atlantis,Atlantis,WD,HF,2020,0.0
Atlantis,Atlantis,WD,HF,2021,0.0
Atlantis,Atlantis,WD,HF,2022,0.0
Atlantis,Atlantis,WD,HF,2023,0.0
Atlantis,Atlantis,WD,HF,2024,0.0
Atlantis,Atlantis,WD,HF,2025,0.0
Atlantis,Atlantis,WD,HF,2026,0.0
Atlantis,Atlantis,WD,HF,2027,0.0
Atlantis,Atlantis,WD,HF,2028,0.0
Atlantis,Atlantis,WD,HF,2029,0.0
Atlantis,Atlantis,WD,HF,2030,0.0
Atlantis,Atlantis,WD,HF,2031,0.0
Atlantis,Atlantis,WD,HF,2032,0.0
Atlantis,Atlantis,WD,HF,2033,0.0
Atlantis,Atlantis,WD,HF,2034,0.0
Atlantis,Atlantis,WD,HF,2035,0.0
Atlantis,Atlantis,WD,HF,2036,0.0
Atlantis,Atlantis,WD,HF,2037,0.0
Atlantis,Atlantis,WD,HF,2038,0.0
Atlantis,Atlantis,WD,HF,2039,0.0
Atlantis,Atlantis,WD,HF,2040,0.0
Atlantis,Atlantis,WD,DS,2014,0.0
Atlantis,Atlantis,WD,DS,2015,0.0
Atlantis,Atlantis,WD,DS,2016,0.0
Atlantis,Atlantis,WD,DS,2017,0.0
Atlantis,Atlantis,WD,DS,2018,0.0
Atlantis,Atlantis,WD,DS,2019,0.0
Atlantis,Atlantis,WD,DS,2020,0.0
Atlantis,Atlantis,WD,DS,2021,0.0
Atlantis,Atlantis,WD,DS,2022,0.0
Atlantis,Atlantis,WD,DS,2023,0.0
Atlantis,Atlantis,WD,DS,2024,0.0
Atlantis,Atlantis,WD,DS,2025,0.0
Atlantis,Atlantis,WD,DS,2026,0.0
Atlantis,Atlantis,WD,DS,2027,0.0
Atlantis,Atlantis,WD,DS,2028,0.0
Atlantis,Atlantis,WD,DS,2029,0.0
Atlantis,Atlantis,WD,DS,2030,0.0
Atlantis,Atlantis,WD,DS,2031,0.0
Atlantis,Atlantis,WD,DS,2032,0.0
Atlantis,Atlantis,WD,DS,2033,0.0
Atlantis,Atlantis,WD,DS,2034,0.0
Atlantis,Atlantis,WD,DS,2035,0.0
Atlantis,Atlantis,WD,DS,2036,0.0
Atlantis,Atlantis,WD,DS,2037,0.0
Atlantis,Atlantis,WD,DS,2038,0.0
Atlantis,Atlantis,WD,DS,2039,0.0
Atlantis,Atlantis,WD,DS,2040,0.0
Atlantis,Atlantis,WD,NG,2014,0.0
Atlantis,Atlantis,WD,NG,2015,0.0
Atlantis,Atlantis,WD,NG,2016,0.0
Atlantis,Atlantis,WD,NG,2017,0.0
Atlantis,Atlantis,WD,NG,2018,0.0
Atlantis,Atlantis,WD,NG,2019,0.0
Atlantis,Atlantis,WD,NG,2020,0.0
Atlantis,Atlantis,WD,NG,2021,0.0
Atlantis,Atlantis,WD,NG,2022,0.0
Atlantis,Atlantis,WD,NG,2023,0.0
Atlantis,Atlantis,WD,NG,2024,0.0
Atlantis,Atlantis,WD,NG,2025,0.0
Atlantis,Atlantis,WD,NG,2026,0.0
Atlantis,Atlantis,WD,NG,2027,0.0
Atlantis,Atlantis,WD,NG,2028,0.0
Atlantis,Atlantis,WD,NG,2029,0.0
Atlantis,Atlantis,WD,NG,2030,0.0
Atlantis,Atlantis,WD,NG,2031,0.0
Atlantis,Atlantis,WD,NG,2032,0.0
Atlantis,Atlantis,WD,NG,2033,0.0
Atlantis,Atlantis,WD,NG,2034,0.0
Atlantis,Atlantis,WD,NG,2035,0.0
Atlantis,Atlantis,WD,NG,2036,0.0
Atlantis,Atlantis,WD,NG,2037,0.0
Atlantis,Atlantis,WD,NG,2038,0.0
Atlantis,Atlantis,WD,NG,2039,0.0
Atlantis,Atlantis,WD,NG,2040,0.0
Atlantis,Atlantis,WD,CO,2014,0.0
Atlantis,Atlantis,WD,CO,2015,0.0
Atlantis,Atlantis,WD,CO,2016,0.0
Atlantis,Atlantis,WD,CO,2017,0.0
Atlantis,Atlantis,WD,CO,2018,0.0
Atlantis,Atlantis,WD,CO,2019,0.0
Atlantis,Atlantis,WD,CO,2020,0.0
Atlantis,Atlantis,WD,CO,2021,0.0
Atlantis,Atlantis,WD,CO,2022,0.0
Atlantis,Atlantis,WD,CO,2023,0.0
Atlantis,Atlantis,WD,CO,2024,0.0
Atlantis,Atlantis,WD,CO,2025,0.0
Atlantis,Atlantis,WD,CO,2026,0.0
Atlantis,Atlantis,WD,CO,2027,0.0
Atlantis,Atlantis,WD,CO,2028,0.0
Atlantis,Atlantis,WD,CO,2029,0.0
Atlantis,Atlantis,WD,CO,2030,0.0
Atlantis,Atlantis,WD,CO,2031,0.0
Atlantis,Atlantis,WD,CO,2032,0.0
Atlantis,Atlantis,WD,CO,2033,0.0
Atlantis,Atlantis,WD,CO,2034,0.0
Atlantis,Atlantis,WD,CO,2035,0.0
Atlantis,Atlantis,WD,CO,2036,0.0
Atlantis,Atlantis,WD,CO,2037,0.0
Atlantis,Atlantis,WD,CO,2038,0.0
Atlantis,Atlantis,WD,CO,2039,0.0
Atlantis,Atlantis,WD,CO,2040,0.0
Atlantis,Atlantis,WD,UR,2014,0.0
Atlantis,Atlantis,WD,UR,2015,0.0
Atlantis,Atlantis,WD,UR,2016,0.0
Atlantis,Atlantis,WD,UR,2017,0.0
Atlantis,Atlantis,WD,UR,2018,0.0
Atlantis,Atlantis,WD,UR,2019,0.0
Atlantis,Atlantis,WD,UR,2020,0.0
Atlantis,Atlantis,WD,UR,2021,0.0
Atlantis,Atlantis,WD,UR,2022,0.0
Atlantis,Atlantis,WD,UR,2023,0.0
Atlantis,Atlantis,WD,UR,2024,0.0
Atlantis,Atlantis,WD,UR,2025,0.0
Atlantis,Atlantis,WD,UR,2026,0.0
Atlantis,Atlantis,WD,UR,2027,0.0
Atlantis,Atlantis,WD,UR,2028,0.0
Atlantis,Atlantis,WD,UR,2029,0.0
Atlantis,Atlantis,WD,UR,2030,0.0
Atlantis,Atlantis,WD,UR,2031,0.0
Atlantis,Atlantis,WD,UR,2032,0.0
Atlantis,Atlantis,WD,UR,2033,0.0
Atlantis,Atlantis,WD,UR,2034,0.0
Atlantis,Atlantis,WD,UR,2035,0.0
Atlantis,Atlantis,WD,UR,2036,0.0
Atlantis,Atlantis,WD,UR,2037,0.0
Atlantis,Atlantis,WD,UR,2038,0.0
Atlantis,Atlantis,WD,UR,2039,0.0
Atlantis,Atlantis,WD,UR,2040,0.0
Atlantis,Atlantis,WD,EL_Transmission,2014,0.0
Atlantis,Atlantis,WD,EL_Transmission,2015,0.0
Atlantis,Atlantis,WD,EL_Transmission,2016,0.0
Atlantis,Atlantis,WD,EL_Transmission,2017,0.0
Atlantis,Atlantis,WD,EL_Transmission,2018,0.0
Atlantis,Atlantis,WD,EL_Transmission,2019,0.0
Atlantis,Atlantis,WD,EL_Transmission,2020,0.0
Atlantis,Atlantis,WD,EL_Transmission,2021,0.0
Atlantis,Atlantis,WD,EL_Transmission,2022,0.0
Atlantis,Atlantis,WD,EL_Transmission,2023,0.0
Atlantis,Atlantis,WD,EL_Transmission,2024,0.0
Atlantis,Atlantis,WD,EL_Transmission,2025,0.0
Atlantis,Atlantis,WD,EL_Transmission,2026,0.0
Atlantis,Atlantis,WD,EL_Transmission,2027,0.0
Atlantis,Atlantis,WD,EL_Transmission,2028,0.0
Atlantis,Atlantis,WD,EL_Transmission,2029,0.0
Atlantis,Atlantis,WD,EL_Transmission,2030,0.0
Atlantis,Atlantis,WD,EL_Transmission,2031,0.0
Atlantis,Atlantis,WD,EL_Transmission,2032,0.0
Atlantis,Atlantis,WD,EL_Transmission,2033,0.0
Atlantis,Atlantis,WD,EL_Transmission,2034,0.0
Atlantis,Atlantis,WD,EL_Transmission,2035,0.0
Atlantis,Atlantis,WD,EL_Transmission,2036,0.0
Atlantis,Atlantis,WD,EL_Transmission,2037,0.0
Atlantis,Atlantis,WD,EL_Transmission,2038,0.0
Atlantis,Atlantis,WD,EL_Transmission,2039,0.0
Atlantis,Atlantis,WD,EL_Transmission,2040,0.0
Atlantis,Atlantis,WD,EL_Distribution,2014,0.0
Atlantis,Atlantis,WD,EL_Distribution,2015,0.0
Atlantis,Atlantis,WD,EL_Distribution,2016,0.0
Atlantis,Atlantis,WD,EL_Distribution,2017,0.0
Atlantis,Atlantis,WD,EL_Distribution,2018,0.0
Atlantis,Atlantis,WD,EL_Distribution,2019,0.0
Atlantis,Atlantis,WD,EL_Distribution,2020,0.0
Atlantis,Atlantis,WD,EL_Distribution,2021,0.0
Atlantis,Atlantis,WD,EL_Distribution,2022,0.0
Atlantis,Atlantis,WD,EL_Distribution,2023,0.0
Atlantis,Atlantis,WD,EL_Distribution,2024,0.0
Atlantis,Atlantis,WD,EL_Distribution,2025,0.0
Atlantis,Atlantis,WD,EL_Distribution,2026,0.0
Atlantis,Atlantis,WD,EL_Distribution,2027,0.0
Atlantis,Atlantis,WD,EL_Distribution,2028,0.0
Atlantis,Atlantis,WD,EL_Distribution,2029,0.0
Atlantis,Atlantis,WD,EL_Distribution,2030,0.0
Atlantis,Atlantis,WD,EL_Distribution,2031,0.0
Atlantis,Atlantis,WD,EL_Distribution,2032,0.0
Atlantis,Atlantis,WD,EL_Distribution,2033,0.0
Atlantis,Atlantis,WD,EL_Distribution,2034,0.0
Atlantis,Atlantis,WD,EL_Distribution,2035,0.0
Atlantis,Atlantis,WD,EL_Distribution,2036,0.0
Atlantis,Atlantis,WD,EL_Distribution,2037,0.0
Atlantis,Atlantis,WD,EL_Distribution,2038,0.0
Atlantis,Atlantis,WD,EL_Distribution,2039,0.0
Atlantis,Atlantis,WD,EL_Distribution,2040,0.0
Atlantis,Atlantis,WD,EL_Industry,2014,0.0
Atlantis,Atlantis,WD,EL_Industry,2015,0.0
Atlantis,Atlantis,WD,EL_Industry,2016,0.0
Atlantis,Atlantis,WD,EL_Industry,2017,0.0
Atlantis,Atlantis,WD,EL_Industry,2018,0.0
Atlantis,Atlantis,WD,EL_Industry,2019,0.0
Atlantis,Atlantis,WD,EL_Industry,2020,0.0
Atlantis,Atlantis,WD,EL_Industry,2021,0.0
Atlantis,Atlantis,WD,EL_Industry,2022,0.0
Atlantis,Atlantis,WD,EL_Industry,2023,0.0
Atlantis,Atlantis,WD,EL_Industry,2024,0.0
Atlantis,Atlantis,WD,EL_Industry,2025,0.0
Atlantis,Atlantis,WD,EL_Industry,2026,0.0
Atlantis,Atlantis,WD,EL_Industry,2027,0.0
Atlantis,Atlantis,WD,EL_Industry,2028,0.0
Atlantis,Atlantis,WD,EL_Industry,2029,0.0
Atlantis,Atlantis,WD,EL_Industry,2030,0.0
Atlantis,Atlantis,WD,EL_Industry,2031,0.0
Atlantis,Atlantis,WD,EL_Industry,2032,0.0
Atlantis,Atlantis,WD,EL_Industry,2033,0.0
Atlantis,Atlantis,WD,EL_Industry,2034,0.0
Atlantis,Atlantis,WD,EL_Industry,2035,0.0
Atlantis,Atlantis,WD,EL_Industry,2036,0.0
Atlantis,Atlantis,WD,EL_Industry,2037,0.0
Atlantis,Atlantis,WD,EL_Industry,2038,0.0
Atlantis,Atlantis,WD,EL_Industry,2039,0.0
Atlantis,Atlantis,WD,EL_Industry,2040,0.0
Atlantis,Atlantis,WD,EL_Residential,2014,0.0
Atlantis,Atlantis,WD,EL_Residential,2015,0.0
Atlantis,Atlantis,WD,EL_Residential,2016,0.0
Atlantis,Atlantis,WD,EL_Residential,2017,0.0
Atlantis,Atlantis,WD,EL_Residential,2018,0.0
Atlantis,Atlantis,WD,EL_Residential,2019,0.0
Atlantis,Atlantis,WD,EL_Residential,2020,0.0
Atlantis,Atlantis,WD,EL_Residential,2021,0.0
Atlantis,Atlantis,WD,EL_Residential,2022,0.0
Atlantis,Atlantis,WD,EL_Residential,2023,0.0
Atlantis,Atlantis,WD,EL_Residential,2024,0.0
Atlantis,Atlantis,WD,EL_Residential,2025,0.0
Atlantis,Atlantis,WD,EL_Residential,2026,0.0
Atlantis,Atlantis,WD,EL_Residential,2027,0.0
Atlantis,Atlantis,WD,EL_Residential,2028,0.0
Atlantis,Atlantis,WD,EL_Residential,2029,0.0
Atlantis,Atlantis,WD,EL_Residential,2030,0.0
Atlantis,Atlantis,WD,EL_Residential,2031,0.0
Atlantis,Atlantis,WD,EL_Residential,2032,0.0
Atlantis,Atlantis,WD,EL_Residential,2033,0.0
Atlantis,Atlantis,WD,EL_Residential,2034,0.0
Atlantis,Atlantis,WD,EL_Residential,2035,0.0
Atlantis,Atlantis,WD,EL_Residential,2036,0.0
Atlantis,Atlantis,WD,EL_Residential,2037,0.0
Atlantis,Atlantis,WD,EL_Residential,2038,0.0
Atlantis,Atlantis,WD,EL_Residential,2039,0.0
Atlantis,Atlantis,WD,EL_Residential,2040,0.0
Atlantis,Atlantis,WD,EL_Transport,2014,0.0
Atlantis,Atlantis,WD,EL_Transport,2015,0.0
Atlantis,Atlantis,WD,EL_Transport,2016,0.0
Atlantis,Atlantis,WD,EL_Transport,2017,0.0
Atlantis,Atlantis,WD,EL_Transport,2018,0.0
Atlantis,Atlantis,WD,EL_Transport,2019,0.0
Atlantis,Atlantis,WD,EL_Transport,2020,0.0
Atlantis,Atlantis,WD,EL_Transport,2021,0.0
Atlantis,Atlantis,WD,EL_Transport,2022,0.0
Atlantis,Atlantis,WD,EL_Transport,2023,0.0
Atlantis,Atlantis,WD,EL_Transport,2024,0.0
Atlantis,Atlantis,WD,EL_Transport,2025,0.0
Atlantis,Atlantis,WD,EL_Transport,2026,0.0
Atlantis,Atlantis,WD,EL_Transport,2027,0.0
Atlantis,Atlantis,WD,EL_Transport,2028,0.0
Atlantis,Atlantis,WD,EL_Transport,2029,0.0
Atlantis,Atlantis,WD,EL_Transport,2030,0.0
Atlantis,Atlantis,WD,EL_Transport,2031,0.0
Atlantis,Atlantis,WD,EL_Transport,2032,0.0
Atlantis,Atlantis,WD,EL_Transport,2033,0.0
Atlantis,Atlantis,WD,EL_Transport,2034,0.0
Atlantis,Atlantis,WD,EL_Transport,2035,0.0
Atlantis,Atlantis,WD,EL_Transport,2036,0.0
Atlantis,Atlantis,WD,EL_Transport,2037,0.0
Atlantis,Atlantis,WD,EL_Transport,2038,0.0
Atlantis,Atlantis,WD,EL_Transport,2039,0.0
Atlantis,Atlantis,WD,EL_Transport,2040,0.0
Atlantis,Atlantis,WD,EL_Services,2014,0.0
Atlantis,Atlantis,WD,EL_Services,2015,0.0
Atlantis,Atlantis,WD,EL_Services,2016,0.0
Atlantis,Atlantis,WD,EL_Services,2017,0.0
Atlantis,Atlantis,WD,EL_Services,2018,0.0
Atlantis,Atlantis,WD,EL_Services,2019,0.0
Atlantis,Atlantis,WD,EL_Services,2020,0.0
Atlantis,Atlantis,WD,EL_Services,2021,0.0
Atlantis,Atlantis,WD,EL_Services,2022,0.0
Atlantis,Atlantis,WD,EL_Services,2023,0.0
Atlantis,Atlantis,WD,EL_Services,2024,0.0
Atlantis,Atlantis,WD,EL_Services,2025,0.0
Atlantis,Atlantis,WD,EL_Services,2026,0.0
Atlantis,Atlantis,WD,EL_Services,2027,0.0
Atlantis,Atlantis,WD,EL_Services,2028,0.0
Atlantis,Atlantis,WD,EL_Services,2029,0.0
Atlantis,Atlantis,WD,EL_Services,2030,0.0
Atlantis,Atlantis,WD,EL_Services,2031,0.0
Atlantis,Atlantis,WD,EL_Services,2032,0.0
Atlantis,Atlantis,WD,EL_Services,2033,0.0
Atlantis,Atlantis,WD,EL_Services,2034,0.0
Atlantis,Atlantis,WD,EL_Services,2035,0.0
Atlantis,Atlantis,WD,EL_Services,2036,0.0
Atlantis,Atlantis,WD,EL_Services,2037,0.0
Atlantis,Atlantis,WD,EL_Services,2038,0.0
Atlantis,Atlantis,WD,EL_Services,2039,0.0
Atlantis,Atlantis,WD,EL_Services,2040,0.0
Atlantis,Atlantis,WN,HF,2014,0.0
Atlantis,Atlantis,WN,HF,2015,0.0
Atlantis,Atlantis,WN,HF,2016,0.0
Atlantis,Atlantis,WN,HF,2017,0.0
Atlantis,Atlantis,WN,HF,2018,0.0
Atlantis,Atlantis,WN,HF,2019,0.0
Atlantis,Atlantis,WN,HF,2020,0.0
Atlantis,Atlantis,WN,HF,2021,0.0
Atlantis,Atlantis,WN,HF,2022,0.0
Atlantis,Atlantis,WN,HF,2023,0.0
Atlantis,Atlantis,WN,HF,2024,0.0
Atlantis,Atlantis,WN,HF,2025,0.0
Atlantis,Atlantis,WN,HF,2026,0.0
Atlantis,Atlantis,WN,HF,2027,0.0
Atlantis,Atlantis,WN,HF,2028,0.0
Atlantis,Atlantis,WN,HF,2029,0.0
Atlantis,Atlantis,WN,HF,2030,0.0
Atlantis,Atlantis,WN,HF,2031,0.0
Atlantis,Atlantis,WN,HF,2032,0.0
Atlantis,Atlantis,WN,HF,2033,0.0
Atlantis,Atlantis,WN,HF,2034,0.0
Atlantis,Atlantis,WN,HF,2035,0.0
Atlantis,Atlantis,WN,HF,2036,0.0
Atlantis,Atlantis,WN,HF,2037,0.0
Atlantis,Atlantis,WN,HF,2038,0.0
Atlantis,Atlantis,WN,HF,2039,0.0
Atlantis,Atlantis,WN,HF,2040,0.0
Atlantis,Atlantis,WN,DS,2014,0.0
Atlantis,Atlantis,WN,DS,2015,0.0
Atlantis,Atlantis,WN,DS,2016,0.0
Atlantis,Atlantis,WN,DS,2017,0.0
Atlantis,Atlantis,WN,DS,2018,0.0
Atlantis,Atlantis,WN,DS,2019,0.0
Atlantis,Atlantis,WN,DS,2020,0.0
Atlantis,Atlantis,WN,DS,2021,0.0
Atlantis,Atlantis,WN,DS,2022,0.0
Atlantis,Atlantis,WN,DS,2023,0.0
Atlantis,Atlantis,WN,DS,2024,0.0
Atlantis,Atlantis,WN,DS,2025,0.0
Atlantis,Atlantis,WN,DS,2026,0.0
Atlantis,Atlantis,WN,DS,2027,0.0
Atlantis,Atlantis,WN,DS,2028,0.0
Atlantis,Atlantis,WN,DS,2029,0.0
Atlantis,Atlantis,WN,DS,2030,0.0
Atlantis,Atlantis,WN,DS,2031,0.0
Atlantis,Atlantis,WN,DS,2032,0.0
Atlantis,Atlantis,WN,DS,2033,0.0
Atlantis,Atlantis,WN,DS,2034,0.0
Atlantis,Atlantis,WN,DS,2035,0.0
Atlantis,Atlantis,WN,DS,2036,0.0
Atlantis,Atlantis,WN,DS,2037,0.0
Atlantis,Atlantis,WN,DS,2038,0.0
Atlantis,Atlantis,WN,DS,2039,0.0
Atlantis,Atlantis,WN,DS,2040,0.0
