REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,value
Atlantis,WN,DS_Imp,1,2020,0.0
Atlantis,WN,DS_Imp,1,2021,0.0
Atlantis,WN,DS_Imp,1,2022,0.0
Atlantis,WN,DS_Imp,1,2023,0.0
Atlantis,WN,DS_Imp,1,2024,0.0
Atlantis,WN,DS_Imp,1,2025,0.0
Atlantis,WN,DS_Imp,1,2026,0.0
Atlantis,WN,DS_Imp,1,2027,0.0
Atlantis,WN,DS_Imp,1,2028,0.0
Atlantis,WN,DS_Imp,1,2029,0.0
Atlantis,WN,DS_Imp,1,2030,0.0
Atlantis,WN,DS_Imp,1,2031,0.0
Atlantis,WN,DS_Imp,1,2032,0.0
Atlantis,WN,DS_Imp,1,2033,0.0
Atlantis,WN,DS_Imp,1,2034,0.0
Atlantis,WN,DS_Imp,1,2035,0.0
Atlantis,WN,DS_Imp,1,2036,0.0
Atlantis,WN,DS_Imp,1,2037,0.0
Atlantis,WN,DS_Imp,1,2038,0.0
Atlantis,WN,DS_Imp,1,2039,0.0
Atlantis,WN,DS_Imp,1,2040,0.0
Atlantis,WN,NG_Imp,1,2014,1.2858666909624694
Atlantis,WN,NG_Imp,1,2015,0.0
Atlantis,WN,NG_Imp,1,2016,0.0
Atlantis,WN,NG_Imp,1,2017,0.0
Atlantis,WN,NG_Imp,1,2018,0.0
Atlantis,WN,NG_Imp,1,2019,0.019079999023406232
Atlantis,WN,NG_Imp,1,2020,0.0
Atlantis,WN,NG_Imp,1,2021,0.0
Atlantis,WN,NG_Imp,1,2022,0.0
Atlantis,WN,NG_Imp,1,2023,0.0
Atlantis,WN,NG_Imp,1,2024,0.0
Atlantis,WN,NG_Imp,1,2025,0.0
Atlantis,WN,NG_Imp,1,2026,0.0
Atlantis,WN,NG_Imp,1,2027,0.0
Atlantis,WN,NG_Imp,1,2028,0.0
Atlantis,WN,NG_Imp,1,2029,0.0
Atlantis,WN,NG_Imp,1,2030,3.194030142377516
Atlantis,WN,NG_Imp,1,2031,0.0
Atlantis,WN,NG_Imp,1,2032,0.0
Atlantis,WN,NG_Imp,1,2033,0.0
Atlantis,WN,NG_Imp,1,2034,0.0
Atlantis,WN,NG_Imp,1,2035,0.0
Atlantis,WN,NG_Imp,1,2036,0.0
Atlantis,WN,NG_Imp,1,2037,0.0
Atlantis,WN,NG_Imp,1,2038,0.0
Atlantis,WN,NG_Imp,1,2039,0.0
Atlantis,WN,NG_Imp,1,2040,0.0
Atlantis,WN,CO_Imp,1,2014,1.9706846400000002
Atlantis,WN,CO_Imp,1,2015,1.9706846400000002
Atlantis,WN,CO_Imp,1,2016,1.9706846400000002
Atlantis,WN,CO_Imp,1,2017,1.9706846400000002
Atlantis,WN,CO_Imp,1,2018,1.9706846400000002
Atlantis,WN,CO_Imp,1,2019,1.9706846400000002
Atlantis,WN,CO_Imp,1,2020,1.9706846400000002
Atlantis,WN,CO_Imp,1,2021,1.9706846400000002
Atlantis,WN,CO_Imp,1,2022,1.9706846400000002
Atlantis,WN,CO_Imp,1,2023,1.9706846400000002
Atlantis,WN,CO_Imp,1,2024,1.9706846400000002
Atlantis,WN,CO_Imp,1,2025,1.9706846400000002
Atlantis,WN,CO_Imp,1,2026,1.9706846400000002
Atlantis,WN,CO_Imp,1,2027,1.9706846400000002
Atlantis,WN,CO_Imp,1,2028,1.9706846400000002
Atlantis,WN,CO_Imp,1,2029,1.9706846400000002
Atlantis,WN,CO_Imp,1,2030,1.9706846400000002
Atlantis,WN,CO_Imp,1,2031,0.0
Atlantis,WN,CO_Imp,1,2032,1.9706846400000002
Atlantis,WN,CO_Imp,1,2033,1.9706846400000002
Atlantis,WN,CO_Imp,1,2034,1.9706846400000002
Atlantis,WN,CO_Imp,1,2035,1.9706846400000002
Atlantis,WN,CO_Imp,1,2036,1.9706846400000002
Atlantis,WN,CO_Imp,1,2037,1.9706846400000002
Atlantis,WN,CO_Imp,1,2038,1.9706846400000002
Atlantis,WN,CO_Imp,1,2039,1.9706846400000002
Atlantis,WN,CO_Imp,1,2040,1.9706846400000004
Atlantis,WN,UR_Imp,1,2014,0.0
Atlantis,WN,UR_Imp,1,2015,0.0
Atlantis,WN,UR_Imp,1,2016,0.0
Atlantis,WN,UR_Imp,1,2017,0.0
Atlantis,WN,UR_Imp,1,2018,3.932000154516134
Atlantis,WN,UR_Imp,1,2019,3.918500880509774
Atlantis,WN,UR_Imp,1,2020,4.482828096729752
Atlantis,WN,UR_Imp,1,2021,4.236997563762305
Atlantis,WN,UR_Imp,1,2022,4.214579239044076
Atlantis,WN,UR_Imp,1,2023,4.171392935233791
Atlantis,WN,UR_Imp,1,2024,4.109747810062327
Atlantis,WN,UR_Imp,1,2025,4.584627723166869
Atlantis,WN,UR_Imp,1,2026,3.9729986139463227
Atlantis,WN,UR_Imp,1,2027,3.9771971755359266
Atlantis,WN,UR_Imp,1,2028,3.9511151124166752
Atlantis,WN,UR_Imp,1,2029,4.616954248201366
Atlantis,WN,UR_Imp,1,2030,0.0
Atlantis,WN,UR_Imp,1,2031,9.263792415970109
Atlantis,WN,UR_Imp,1,2032,6.886913808089051
Atlantis,WN,UR_Imp,1,2033,7.094950604660749
Atlantis,WN,UR_Imp,1,2034,6.974513294421357
Atlantis,WN,UR_Imp,1,2035,6.848384126284589
Atlantis,WN,UR_Imp,1,2036,6.717900122582357
Atlantis,WN,UR_Imp,1,2037,6.57985679170245
Atlantis,WN,UR_Imp,1,2038,6.435489912614496
Atlantis,WN,UR_Imp,1,2039,6.283563706348867
Atlantis,WN,UR_Imp,1,2040,6.121590806620418
Atlantis,WN,NGSC,1,2014,0.5914750188419822
Atlantis,WN,NGSC,1,2015,0.0
Atlantis,WN,NGSC,1,2016,0.0
Atlantis,WN,NGSC,1,2017,0.0
Atlantis,WN,NGSC,1,2018,0.0
Atlantis,WN,NGSC,1,2019,0.0
Atlantis,WN,NGSC,1,2020,0.0
Atlantis,WN,NGSC,1,2021,0.0
Atlantis,WN,NGSC,1,2022,0.0
Atlantis,WN,NGSC,1,2023,0.0
Atlantis,WN,NGSC,1,2024,0.0
Atlantis,WN,NGSC,1,2025,0.0
Atlantis,WN,NGSC,1,2026,0.0
Atlantis,WN,NGSC,1,2027,0.0
Atlantis,WN,NGSC,1,2028,0.0
Atlantis,WN,NGSC,1,2029,0.0
Atlantis,WN,NGSC,1,2030,0.0
Atlantis,WN,NGSC,1,2031,0.0
Atlantis,WN,NGSC,1,2032,0.0
Atlantis,WN,NGSC,1,2033,0.0
Atlantis,WN,NGSC,1,2034,0.0
Atlantis,WN,NGSC,1,2035,0.0
Atlantis,WN,NGSC,1,2036,0.0
Atlantis,WN,NGSC,1,2037,0.0
Atlantis,WN,NGSC,1,2038,0.0
Atlantis,WN,NGSC,1,2039,0.0
Atlantis,WN,NGSC,1,2040,0.0
Atlantis,WN,DSGC,1,2014,0.0
Atlantis,WN,DSGC,1,2015,0.0
Atlantis,WN,DSGC,1,2016,0.0
Atlantis,WN,DSGC,1,2017,0.0
Atlantis,WN,DSGC,1,2018,0.0
Atlantis,WN,DSGC,1,2019,0.0
Atlantis,WN,DSGC,1,2020,0.0
Atlantis,WN,DSGC,1,2021,0.0
Atlantis,WN,DSGC,1,2022,0.0
Atlantis,WN,DSGC,1,2023,0.0
Atlantis,WN,DSGC,1,2024,0.0
Atlantis,WN,DSGC,1,2025,0.0
Atlantis,WN,DSGC,1,2026,0.0
Atlantis,WN,DSGC,1,2027,0.0
Atlantis,WN,DSGC,1,2028,0.0
Atlantis,WN,DSGC,1,2029,0.0
Atlantis,WN,DSGC,1,2030,0.0
Atlantis,WN,DSGC,1,2031,0.0
Atlantis,WN,DSGC,1,2032,0.0
Atlantis,WN,DSGC,1,2033,0.0
Atlantis,WN,DSGC,1,2034,0.0
Atlantis,WN,DSGC,1,2035,0.0
Atlantis,WN,DSGC,1,2036,0.0
Atlantis,WN,DSGC,1,2037,0.0
Atlantis,WN,DSGC,1,2038,0.0
Atlantis,WN,DSGC,1,2039,0.0
Atlantis,WN,DSGC,1,2040,0.0
Atlantis,WN,IGCC,1,2014,0.94608
Atlantis,WN,IGCC,1,2015,0.94608
Atlantis,WN,IGCC,1,2016,0.94608
Atlantis,WN,IGCC,1,2017,0.94608
Atlantis,WN,IGCC,1,2018,0.94608
Atlantis,WN,IGCC,1,2019,0.94608
Atlantis,WN,IGCC,1,2020,0.94608
Atlantis,WN,IGCC,1,2021,0.94608
Atlantis,WN,IGCC,1,2022,0.94608
Atlantis,WN,IGCC,1,2023,0.94608
Atlantis,WN,IGCC,1,2024,0.94608
Atlantis,WN,IGCC,1,2025,0.94608
Atlantis,WN,IGCC,1,2026,0.94608
Atlantis,WN,IGCC,1,2027,0.94608
Atlantis,WN,IGCC,1,2028,0.94608
Atlantis,WN,IGCC,1,2029,0.94608
Atlantis,WN,IGCC,1,2030,0.94608
Atlantis,WN,IGCC,1,2031,0.0
Atlantis,WN,IGCC,1,2032,0.94608
Atlantis,WN,IGCC,1,2033,0.94608
Atlantis,WN,IGCC,1,2034,0.94608
Atlantis,WN,IGCC,1,2035,0.94608
Atlantis,WN,IGCC,1,2036,0.94608
Atlantis,WN,IGCC,1,2037,0.94608
Atlantis,WN,IGCC,1,2038,0.94608
Atlantis,WN,IGCC,1,2039,0.94608
Atlantis,WN,IGCC,1,2040,0.9460800000000001
Atlantis,WN,HFSC,1,2014,0.0
Atlantis,WN,HFSC,1,2015,0.6217997630941899
Atlantis,WN,HFSC,1,2016,0.757332546778161
Atlantis,WN,HFSC,1,2017,0.9460799999999998
Atlantis,WN,HFSC,1,2018,0.0
Atlantis,WN,HFSC,1,2019,0.0
Atlantis,WN,HFSC,1,2020,0.0
Atlantis,WN,HFSC,1,2021,0.0
Atlantis,WN,HFSC,1,2022,0.0
Atlantis,WN,HFSC,1,2023,0.0
Atlantis,WN,HFSC,1,2024,0.0
Atlantis,WN,HFSC,1,2025,0.0
Atlantis,WN,HFSC,1,2026,0.0
Atlantis,WN,HFSC,1,2027,0.0
Atlantis,WN,HFSC,1,2028,0.0
Atlantis,WN,HFSC,1,2029,0.0
Atlantis,WN,HFSC,1,2030,0.0
Atlantis,WN,HFSC,1,2031,0.0
Atlantis,WN,HFSC,1,2032,0.0
Atlantis,WN,HFSC,1,2033,0.0
Atlantis,WN,HFSC,1,2034,0.0
Atlantis,WN,HFSC,1,2035,0.0
Atlantis,WN,HFSC,1,2036,0.0
Atlantis,WN,HFSC,1,2037,0.0
Atlantis,WN,HFSC,1,2038,0.0
Atlantis,WN,HFSC,1,2039,0.0
Atlantis,WN,HFSC,1,2040,0.0
Atlantis,WN,HYDRO_DAM,1,2014,4.461549083388534
Atlantis,WN,HYDRO_DAM,1,2015,4.461549083388534
Atlantis,WN,HYDRO_DAM,1,2016,4.461549083388534
Atlantis,WN,HYDRO_DAM,1,2017,4.461549083388534
Atlantis,WN,HYDRO_DAM,1,2018,4.461549083388534
Atlantis,WN,HYDRO_DAM,1,2019,3.8308290833885343
Atlantis,WN,HYDRO_DAM,1,2020,3.8308290833885343
Atlantis,WN,HYDRO_DAM,1,2021,3.8308290833885343
Atlantis,WN,HYDRO_DAM,1,2022,4.0027522647057445
Atlantis,WN,HYDRO_DAM,1,2023,4.309455901655787
Atlantis,WN,HYDRO_DAM,1,2024,4.519007289178197
Atlantis,WN,HYDRO_DAM,1,2025,4.519007289178197
Atlantis,WN,HYDRO_DAM,1,2026,4.519007289178197
Atlantis,WN,HYDRO_DAM,1,2027,4.519007289178197
Atlantis,WN,HYDRO_DAM,1,2028,4.706759563391583
Atlantis,WN,HYDRO_DAM,1,2029,4.706759563391584
Atlantis,WN,HYDRO_DAM,1,2030,4.706759563391584
Atlantis,WN,HYDRO_DAM,1,2031,4.706759563391584
Atlantis,WN,HYDRO_DAM,1,2032,4.706759563391584
Atlantis,WN,HYDRO_DAM,1,2033,4.882067575220883
Atlantis,WN,HYDRO_DAM,1,2034,5.158354123022431
Atlantis,WN,HYDRO_DAM,1,2035,5.439584042713762
Atlantis,WN,HYDRO_DAM,1,2036,5.73345835461475
Atlantis,WN,HYDRO_DAM,1,2037,6.04354468483068
Atlantis,WN,HYDRO_DAM,1,2038,6.369598206850456
Atlantis,WN,HYDRO_DAM,1,2039,6.711863747185175
Atlantis,WN,HYDRO_DAM,1,2040,7.071717051619334
Atlantis,WN,HYDRO_MIN,1,2014,0.141912
Atlantis,WN,HYDRO_MIN,1,2015,0.141912
Atlantis,WN,HYDRO_MIN,1,2016,0.141912
Atlantis,WN,HYDRO_MIN,1,2017,0.141912
Atlantis,WN,HYDRO_MIN,1,2018,0.141912
Atlantis,WN,HYDRO_MIN,1,2019,0.0
Atlantis,WN,HYDRO_MIN,1,2020,0.0
Atlantis,WN,HYDRO_MIN,1,2021,0.0
Atlantis,WN,HYDRO_MIN,1,2022,0.0
Atlantis,WN,HYDRO_MIN,1,2023,0.0
Atlantis,WN,HYDRO_MIN,1,2024,0.0
Atlantis,WN,HYDRO_MIN,1,2025,0.0
Atlantis,WN,HYDRO_MIN,1,2026,0.0
Atlantis,WN,HYDRO_MIN,1,2027,0.0
Atlantis,WN,HYDRO_MIN,1,2028,0.0
Atlantis,WN,HYDRO_MIN,1,2029,0.0
Atlantis,WN,HYDRO_MIN,1,2030,0.0
Atlantis,WN,HYDRO_MIN,1,2031,0.0
Atlantis,WN,HYDRO_MIN,1,2032,0.0
Atlantis,WN,HYDRO_MIN,1,2033,0.0
Atlantis,WN,HYDRO_MIN,1,2034,0.0
Atlantis,WN,HYDRO_MIN,1,2035,0.0
Atlantis,WN,HYDRO_MIN,1,2036,0.0
Atlantis,WN,HYDRO_MIN,1,2037,0.0
Atlantis,WN,HYDRO_MIN,1,2038,0.0
Atlantis,WN,HYDRO_MIN,1,2039,0.0
Atlantis,WN,HYDRO_MIN,1,2040,0.0
Atlantis,WN,DIESEL_GEN,1,2014,0.0
Atlantis,WN,DIESEL_GEN,1,2015,0.0
Atlantis,WN,DIESEL_GEN,1,2016,0.0
Atlantis,WN,DIESEL_GEN,1,2017,0.0
Atlantis,WN,DIESEL_GEN,1,2018,0.0
Atlantis,WN,DIESEL_GEN,1,2019,0.0
Atlantis,WN,DIESEL_GEN,1,2020,0.0
Atlantis,WN,DIESEL_GEN,1,2021,0.0
Atlantis,WN,DIESEL_GEN,1,2022,0.0
Atlantis,WN,DIESEL_GEN,1,2023,0.0
Atlantis,WN,DIESEL_GEN,1,2024,0.0
Atlantis,WN,DIESEL_GEN,1,2025,0.0
Atlantis,WN,DIESEL_GEN,1,2026,0.0
Atlantis,WN,DIESEL_GEN,1,2027,0.0
Atlantis,WN,DIESEL_GEN,1,2028,0.0
Atlantis,WN,DIESEL_GEN,1,2029,0.0
Atlantis,WN,DIESEL_GEN,1,2030,0.0
Atlantis,WN,DIESEL_GEN,1,2031,0.0
Atlantis,WN,DIESEL_GEN,1,2032,0.0
Atlantis,WN,DIESEL_GEN,1,2033,0.0
Atlantis,WN,DIESEL_GEN,1,2034,0.0
Atlantis,WN,DIESEL_GEN,1,2035,0.0
Atlantis,WN,DIESEL_GEN,1,2036,0.0
Atlantis,WN,DIESEL_GEN,1,2037,0.0
Atlantis,WN,DIESEL_GEN,1,2038,0.0
Atlantis,WN,DIESEL_GEN,1,2039,0.0
Atlantis,WN,DIESEL_GEN,1,2040,0.0
Atlantis,WN,CSP,1,2014,0.0
Atlantis,WN,CSP,1,2015,0.0
Atlantis,WN,CSP,1,2016,0.0
Atlantis,WN,CSP,1,2017,0.0
Atlantis,WN,CSP,1,2018,0.0
Atlantis,WN,CSP,1,2019,0.0
Atlantis,WN,CSP,1,2020,0.0
Atlantis,WN,CSP,1,2021,0.0
Atlantis,WN,CSP,1,2022,0.0
Atlantis,WN,CSP,1,2023,0.0
Atlantis,WN,CSP,1,2024,0.0
Atlantis,WN,CSP,1,2025,0.0
Atlantis,WN,CSP,1,2026,0.0
Atlantis,WN,CSP,1,2027,0.0
Atlantis,WN,CSP,1,2028,0.0
Atlantis,WN,CSP,1,2029,0.0
Atlantis,WN,CSP,1,2030,0.0
Atlantis,WN,CSP,1,2031,0.0
Atlantis,WN,CSP,1,2032,0.0
Atlantis,WN,CSP,1,2033,0.0
Atlantis,WN,CSP,1,2034,0.0
Atlantis,WN,CSP,1,2035,0.0
Atlantis,WN,CSP,1,2036,0.0
Atlantis,WN,CSP,1,2037,0.0
Atlantis,WN,CSP,1,2038,0.0
Atlantis,WN,CSP,1,2039,0.0
Atlantis,WN,CSP,1,2040,0.0
Atlantis,WN,PV_UTL,1,2014,0.0
Atlantis,WN,PV_UTL,1,2015,0.0
Atlantis,WN,PV_UTL,1,2016,0.0
Atlantis,WN,PV_UTL,1,2017,0.0
Atlantis,WN,PV_UTL,1,2018,0.0
Atlantis,WN,PV_UTL,1,2019,0.0
Atlantis,WN,PV_UTL,1,2020,0.0
Atlantis,WN,PV_UTL,1,2021,0.0
Atlantis,WN,PV_UTL,1,2022,0.0
Atlantis,WN,PV_UTL,1,2023,0.0
Atlantis,WN,PV_UTL,1,2024,0.0
Atlantis,WN,PV_UTL,1,2025,0.0
Atlantis,WN,PV_UTL,1,2026,0.0
Atlantis,WN,PV_UTL,1,2027,0.0
Atlantis,WN,PV_UTL,1,2028,0.0
Atlantis,WN,PV_UTL,1,2029,0.0
Atlantis,WN,PV_UTL,1,2030,0.0
Atlantis,WN,PV_UTL,1,2031,0.0
Atlantis,WN,PV_UTL,1,2032,0.0
Atlantis,WN,PV_UTL,1,2033,0.0
Atlantis,WN,PV_UTL,1,2034,0.0
Atlantis,WN,PV_UTL,1,2035,0.0
Atlantis,WN,PV_UTL,1,2036,0.0
Atlantis,WN,PV_UTL,1,2037,0.0
Atlantis,WN,PV_UTL,1,2038,0.0
Atlantis,WN,PV_UTL,1,2039,0.0
Atlantis,WN,PV_UTL,1,2040,0.0
Atlantis,WN,PV_ROF,1,2014,0.0
Atlantis,WN,PV_ROF,1,2015,0.0
Atlantis,WN,PV_ROF,1,2016,0.0
Atlantis,WN,PV_ROF,1,2017,0.0
Atlantis,WN,PV_ROF,1,2018,0.0
Atlantis,WN,PV_ROF,1,2019,0.0
Atlantis,WN,PV_ROF,1,2020,0.0
Atlantis,WN,PV_ROF,1,2021,0.0
Atlantis,WN,PV_ROF,1,2022,0.0
Atlantis,WN,PV_ROF,1,2023,0.0
Atlantis,WN,PV_ROF,1,2024,0.0
Atlantis,WN,PV_ROF,1,2025,0.0
Atlantis,WN,PV_ROF,1,2026,0.0
Atlantis,WN,PV_ROF,1,2027,0.0
Atlantis,WN,PV_ROF,1,2028,0.0
Atlantis,WN,PV_ROF,1,2029,0.0
Atlantis,WN,PV_ROF,1,2030,0.0
Atlantis,WN,PV_ROF,1,2031,0.0
Atlantis,WN,PV_ROF,1,2032,0.0
Atlantis,WN,PV_ROF,1,2033,0.0
Atlantis,WN,PV_ROF,1,2034,0.0
Atlantis,WN,PV_ROF,1,2035,0.0
Atlantis,WN,PV_ROF,1,2036,0.0
Atlantis,WN,PV_ROF,1,2037,0.0
Atlantis,WN,PV_ROF,1,2038,0.0
Atlantis,WN,PV_ROF,1,2039,0.0
Atlantis,WN,PV_ROF,1,2040,0.0
Atlantis,WN,WIND,1,2014,0.0
Atlantis,WN,WIND,1,2015,0.0
Atlantis,WN,WIND,1,2016,0.0
Atlantis,WN,WIND,1,2017,0.0
Atlantis,WN,WIND,1,2018,0.0
Atlantis,WN,WIND,1,2019,0.9999999999999999
Atlantis,WN,WIND,1,2020,1.0611148920218458
Atlantis,WN,WIND,1,2021,1.3948434920995987
Atlantis,WN,WIND,1,2022,1.5000000000000002
Atlantis,WN,WIND,1,2023,1.5000000000000002
Atlantis,WN,WIND,1,2024,1.5000000000000002
Atlantis,WN,WIND,1,2025,1.5000000000000002
Atlantis,WN,WIND,1,2026,1.835402040540703
Atlantis,WN,WIND,1,2027,2.0000000000000004
Atlantis,WN,WIND,1,2028,2.0000000000000004
Atlantis,WN,WIND,1,2029,1.9999999999999998
Atlantis,WN,WIND,1,2030,1.9999999999999984
Atlantis,WN,WIND,1,2031,1.9999999999999993
Atlantis,WN,WIND,1,2032,1.9999999999999998
Atlantis,WN,WIND,1,2033,1.9999999999999998
Atlantis,WN,WIND,1,2034,1.9999999999999998
Atlantis,WN,WIND,1,2035,2.000000000000003
Atlantis,WN,WIND,1,2036,2.0000000000000004
Atlantis,WN,WIND,1,2037,1.9999999999999998
Atlantis,WN,WIND,1,2038,1.9999999999999991
Atlantis,WN,WIND,1,2039,2.000000000000001
Atlantis,WN,WIND,1,2040,1.9999999999999998
Atlantis,WN,NGCC,1,2014,0.0
Atlantis,WN,NGCC,1,2015,0.0
Atlantis,WN,NGCC,1,2016,0.0
Atlantis,WN,NGCC,1,2017,0.0
Atlantis,WN,NGCC,1,2018,0.0
Atlantis,WN,NGCC,1,2019,0.00957815889674776
Atlantis,WN,NGCC,1,2020,0.0
Atlantis,WN,NGCC,1,2021,0.0
Atlantis,WN,NGCC,1,2022,0.0
Atlantis,WN,NGCC,1,2023,0.0
Atlantis,WN,NGCC,1,2024,0.0
Atlantis,WN,NGCC,1,2025,0.0
Atlantis,WN,NGCC,1,2026,0.0
Atlantis,WN,NGCC,1,2027,0.0
Atlantis,WN,NGCC,1,2028,0.0
Atlantis,WN,NGCC,1,2029,0.0
Atlantis,WN,NGCC,1,2030,1.6034030288557193
Atlantis,WN,NGCC,1,2031,0.0
Atlantis,WN,NGCC,1,2032,0.0
Atlantis,WN,NGCC,1,2033,0.0
Atlantis,WN,NGCC,1,2034,0.0
Atlantis,WN,NGCC,1,2035,0.0
Atlantis,WN,NGCC,1,2036,0.0
Atlantis,WN,NGCC,1,2037,0.0
Atlantis,WN,NGCC,1,2038,0.0
Atlantis,WN,NGCC,1,2039,0.0
Atlantis,WN,NGCC,1,2040,0.0
Atlantis,WN,NUCLEAR,1,2014,0.0
Atlantis,WN,NUCLEAR,1,2015,0.0
Atlantis,WN,NUCLEAR,1,2016,0.0
Atlantis,WN,NUCLEAR,1,2017,0.0
Atlantis,WN,NUCLEAR,1,2018,1.1796000463548415
Atlantis,WN,NUCLEAR,1,2019,1.1755502641529338
Atlantis,WN,NUCLEAR,1,2020,1.344848429018927
Atlantis,WN,NUCLEAR,1,2021,1.271099269128693
Atlantis,WN,NUCLEAR,1,2022,1.2643737717132244
Atlantis,WN,NUCLEAR,1,2023,1.2514178805701388
Atlantis,WN,NUCLEAR,1,2024,1.2329243430186998
Atlantis,WN,NUCLEAR,1,2025,1.375388316950062
Atlantis,WN,NUCLEAR,1,2026,1.1918995841838982
Atlantis,WN,NUCLEAR,1,2027,1.1931591526607794
Atlantis,WN,NUCLEAR,1,2028,1.1853345337250039
Atlantis,WN,NUCLEAR,1,2029,1.3850862744604113
Atlantis,WN,NUCLEAR,1,2030,0.0
Atlantis,WN,NUCLEAR,1,2031,2.7791377247910356
Atlantis,WN,NUCLEAR,1,2032,2.0660741424267175
Atlantis,WN,NUCLEAR,1,2033,2.128485181398227
Atlantis,WN,NUCLEAR,1,2034,2.0923539883264093
Atlantis,WN,NUCLEAR,1,2035,2.054515237885379
Atlantis,WN,NUCLEAR,1,2036,2.0153700367747094
Atlantis,WN,NUCLEAR,1,2037,1.9739570375107371
Atlantis,WN,NUCLEAR,1,2038,1.930646973784351
Atlantis,WN,NUCLEAR,1,2039,1.8850691119046643
Atlantis,WN,NUCLEAR,1,2040,1.836477241986128
Atlantis,WN,TRANS,1,2014,5.9991041022305165
Atlantis,WN,TRANS,1,2015,6.02942884648272
Atlantis,WN,TRANS,1,2016,6.164961630166697
Atlantis,WN,TRANS,1,2017,6.353709083388532
Atlantis,WN,TRANS,1,2018,6.587229129743376
Atlantis,WN,TRANS,1,2019,6.962037506438216
Atlantis,WN,TRANS,1,2020,7.1828724044293075
Atlantis,WN,TRANS,1,2021,7.442851844616826
Atlantis,WN,TRANS,1,2022,7.713206036418969
Atlantis,WN,TRANS,1,2023,8.006953782225924
Atlantis,WN,TRANS,1,2024,8.198011632196897
Atlantis,WN,TRANS,1,2025,8.340475606128257
Atlantis,WN,TRANS,1,2026,8.492388913902799
Atlantis,WN,TRANS,1,2027,8.658246441838978
Atlantis,WN,TRANS,1,2028,8.838174097116587
Atlantis,WN,TRANS,1,2029,9.037925837851994
Atlantis,WN,TRANS,1,2030,9.256242592247302
Atlantis,WN,TRANS,1,2031,9.485897288182615
Atlantis,WN,TRANS,1,2032,9.7189137058183
Atlantis,WN,TRANS,1,2033,9.956632756619108
Atlantis,WN,TRANS,1,2034,10.19678811134884
Atlantis,WN,TRANS,1,2035,10.440179280599143
Atlantis,WN,TRANS,1,2036,10.694908391389461
Atlantis,WN,TRANS,1,2037,10.963581722341418
Atlantis,WN,TRANS,1,2038,11.246325180634807
Atlantis,WN,TRANS,1,2039,11.543012859089838
Atlantis,WN,TRANS,1,2040,11.85427429360546
Atlantis,WN,DIST_IND,1,2014,2.2290973801932465
Atlantis,WN,DIST_IND,1,2015,2.2404861731250283
Atlantis,WN,DIST_IND,1,2016,2.2891473792880945
Atlantis,WN,DIST_IND,1,2017,2.357480136878784
Atlantis,WN,DIST_IND,1,2018,2.442378411461155
Atlantis,WN,DIST_IND,1,2019,2.5262413412315468
Atlantis,WN,DIST_IND,1,2020,2.605962891754018
Atlantis,WN,DIST_IND,1,2021,2.700179269644211
Atlantis,WN,DIST_IND,1,2022,2.798537026782324
Atlantis,WN,DIST_IND,1,2023,2.905177542416279
Atlantis,WN,DIST_IND,1,2024,2.9745456448189493
Atlantis,WN,DIST_IND,1,2025,3.026312885417956
Atlantis,WN,DIST_IND,1,2026,3.081186160452903
Atlantis,WN,DIST_IND,1,2027,3.1412361595477516
Atlantis,WN,DIST_IND,1,2028,3.206462882702501
Atlantis,WN,DIST_IND,1,2029,3.27893701954111
Atlantis,WN,DIST_IND,1,2030,3.3586585700635823
Atlantis,WN,DIST_IND,1,2031,3.441486155021992
Atlantis,WN,DIST_IND,1,2032,3.5263844296043647
Atlantis,WN,DIST_IND,1,2033,3.612318048998717
Atlantis,WN,DIST_IND,1,2034,3.699287013205048
Atlantis,WN,DIST_IND,1,2035,3.78832666703534
Atlantis,WN,DIST_IND,1,2036,3.880472355301573
Atlantis,WN,DIST_IND,1,2037,3.9777947676277066
Atlantis,WN,DIST_IND,1,2038,4.0802939040137405
Atlantis,WN,DIST_IND,1,2039,4.187969764459676
Atlantis,WN,DIST_IND,1,2040,4.300822348965512
Atlantis,WN,DIST_TRA,1,2014,0.1220094964058036
Atlantis,WN,DIST_TRA,1,2015,0.1225054699684288
Atlantis,WN,DIST_TRA,1,2016,0.1254813113441801
Atlantis,WN,DIST_TRA,1,2017,0.12895312628255665
Atlantis,WN,DIST_TRA,1,2018,0.13391286190880883
Atlantis,WN,DIST_TRA,1,2019,0.13837662397243577
Atlantis,WN,DIST_TRA,1,2020,0.14284038603606275
Atlantis,WN,DIST_TRA,1,2021,0.1478001216623149
Atlantis,WN,DIST_TRA,1,2022,0.15325583085119232
Atlantis,WN,DIST_TRA,1,2023,0.15920751360269494
Atlantis,WN,DIST_TRA,1,2024,0.16267932854107148
Atlantis,WN,DIST_TRA,1,2025,0.16565516991682278
Atlantis,WN,DIST_TRA,1,2026,0.16863101129257407
Atlantis,WN,DIST_TRA,1,2027,0.17210282623095058
Atlantis,WN,DIST_TRA,1,2028,0.1755746411693271
Atlantis,WN,DIST_TRA,1,2029,0.17954242967032885
Atlantis,WN,DIST_TRA,1,2030,0.18400619173395583
Atlantis,WN,DIST_TRA,1,2031,0.18846995379758277
Atlantis,WN,DIST_TRA,1,2032,0.19293371586120975
Atlantis,WN,DIST_TRA,1,2033,0.19789345148746196
