REGION,TIMESLICE,FUEL,YEAR,value
Atlantis,IN,NG,2029,0.33896638055172235
Atlantis,IN,NG,2030,0.33896638055172235
Atlantis,IN,NG,2031,0.33896638055172235
Atlantis,IN,NG,2032,0.33896638055172235
Atlantis,IN,NG,2033,0.35588453188151326
Atlantis,IN,NG,2034,0.36461634839294266
Atlantis,IN,NG,2035,0.3733424663810646
Atlantis,IN,NG,2036,0.3824261959403026
Atlantis,IN,NG,2037,0.39198710628341793
Atlantis,IN,NG,2038,0.4021296852144449
Atlantis,IN,NG,2039,0.41274944481160936
Atlantis,IN,NG,2040,0.4237211175743226
Atlantis,IN,CO,2014,0.16415803051199998
Atlantis,IN,CO,2015,0.16415803051199998
Atlantis,IN,CO,2016,0.16415803051199998
Atlantis,IN,CO,2017,0.16415803051199998
Atlantis,IN,CO,2018,0.16415803051199998
Atlantis,IN,CO,2019,0.16415803051199998
Atlantis,IN,CO,2020,0.16415803051199998
Atlantis,IN,CO,2021,0.16415803051199998
Atlantis,IN,CO,2022,0.16415803051199998
Atlantis,IN,CO,2023,0.16415803051199998
Atlantis,IN,CO,2024,0.16415803051199998
Atlantis,IN,CO,2025,0.16415803051199998
Atlantis,IN,CO,2026,0.164158030512
Atlantis,IN,CO,2027,0.16415803051199998
Atlantis,IN,CO,2028,0.16415803051199998
Atlantis,IN,CO,2029,0.16415803051199998
Atlantis,IN,CO,2030,0.16415803051199998
Atlantis,IN,CO,2031,0.16415803051199998
Atlantis,IN,CO,2032,0.16415803051199998
Atlantis,IN,CO,2033,0.16415803051199998
Atlantis,IN,CO,2034,0.164158030512
Atlantis,IN,CO,2035,0.16415803051199998
Atlantis,IN,CO,2036,0.16415803051199998
Atlantis,IN,CO,2037,0.16415803051199998
Atlantis,IN,CO,2038,0.16415803051199998
Atlantis,IN,CO,2039,0.16415803051199998
Atlantis,IN,CO,2040,0.164158030512
Atlantis,IN,UR,2014,0.0
Atlantis,IN,UR,2015,0.0
Atlantis,IN,UR,2016,0.0
Atlantis,IN,UR,2017,0.0
Atlantis,IN,UR,2018,0.3289180085991295
Atlantis,IN,UR,2019,0.33353631552488855
Atlantis,IN,UR,2020,0.8451410917148223
Atlantis,IN,UR,2021,0.8860770416821069
Atlantis,IN,UR,2022,0.8860770416821068
Atlantis,IN,UR,2023,0.8860770416821068
Atlantis,IN,UR,2024,0.8915781867976104
Atlantis,IN,UR,2025,0.9154594336758745
Atlantis,IN,UR,2026,0.9154594336758743
Atlantis,IN,UR,2027,0.9154594336758743
Atlantis,IN,UR,2028,0.9154594336758745
Atlantis,IN,UR,2029,0.9483164729713622
Atlantis,IN,UR,2030,1.030169009674315
