REGION,FUEL,TIMESLICE,YEAR,value
Cuba,COMELC,313,2047,0.015
Cuba,COMELC,313,2048,0.015
Cuba,COMELC,313,2049,0.015
Cuba,COMELC,313,2050,0.015
Cuba,COMELC,313,2051,0.015
Cuba,COMELC,313,2052,0.015
Cuba,COMELC,313,2053,0.015
Cuba,COMELC,313,2054,0.015
Cuba,COMELC,313,2055,0.015
Cuba,COMELC,314,2019,0.024
Cuba,COMELC,314,2020,0.024
Cuba,COMELC,314,2021,0.024
Cuba,COMELC,314,2022,0.024
Cuba,COMELC,314,2023,0.024
Cuba,COMELC,314,2024,0.024
Cuba,COMELC,314,2025,0.024
Cuba,COMELC,314,2026,0.024
Cuba,COMELC,314,2027,0.024
Cuba,COMELC,314,2028,0.024
Cuba,COMELC,314,2029,0.024
Cuba,COMELC,314,2030,0.024
Cuba,COMELC,314,2031,0.024
Cuba,COMELC,314,2032,0.024
Cuba,COMELC,314,2033,0.024
Cuba,COMELC,314,2034,0.024
Cuba,COMELC,314,2035,0.024
Cuba,COMELC,314,2036,0.024
Cuba,COMELC,314,2037,0.024
Cuba,COMELC,314,2038,0.024
Cuba,COMELC,314,2039,0.024
Cuba,COMELC,314,2040,0.024
Cuba,COMELC,314,2041,0.024
Cuba,COMELC,314,2042,0.024
Cuba,COMELC,314,2043,0.024
Cuba,COMELC,314,2044,0.024
Cuba,COMELC,314,2045,0.024
Cuba,COMELC,314,2046,0.024
Cuba,COMELC,314,2047,0.024
Cuba,COMELC,314,2048,0.024
Cuba,COMELC,314,2049,0.024
Cuba,COMELC,314,2050,0.024
Cuba,COMELC,314,2051,0.024
Cuba,COMELC,314,2052,0.024
Cuba,COMELC,314,2053,0.024
Cuba,COMELC,314,2054,0.024
Cuba,COMELC,314,2055,0.024
Cuba,COMELC,315,2019,0.018
Cuba,COMELC,315,2020,0.018
Cuba,COMELC,315,2021,0.018
Cuba,COMELC,315,2022,0.018
Cuba,COMELC,315,2023,0.018
Cuba,COMELC,315,2024,0.018
Cuba,COMELC,315,2025,0.018
Cuba,COMELC,315,2026,0.018
Cuba,COMELC,315,2027,0.018
Cuba,COMELC,315,2028,0.018
Cuba,COMELC,315,2029,0.018
Cuba,COMELC,315,2030,0.018
Cuba,COMELC,315,2031,0.018
Cuba,COMELC,315,2032,0.018
Cuba,COMELC,315,2033,0.018
Cuba,COMELC,315,2034,0.018
Cuba,COMELC,315,2035,0.018
Cuba,COMELC,315,2036,0.018
Cuba,COMELC,315,2037,0.018
Cuba,COMELC,315,2038,0.018
Cuba,COMELC,315,2039,0.018
Cuba,COMELC,315,2040,0.018
Cuba,COMELC,315,2041,0.018
Cuba,COMELC,315,2042,0.018
Cuba,COMELC,315,2043,0.018
Cuba,COMELC,315,2044,0.018
Cuba,COMELC,315,2045,0.018
Cuba,COMELC,315,2046,0.018
Cuba,COMELC,315,2047,0.018
Cuba,COMELC,315,2048,0.018
Cuba,COMELC,315,2049,0.018
Cuba,COMELC,315,2050,0.018
Cuba,COMELC,315,2051,0.018
Cuba,COMELC,315,2052,0.018
Cuba,COMELC,315,2053,0.018
Cuba,COMELC,315,2054,0.018
Cuba,COMELC,315,2055,0.018
Cuba,COMELC,316,2019,0.025
Cuba,COMELC,316,2020,0.025
Cuba,COMELC,316,2021,0.025
Cuba,COMELC,316,2022,0.025
Cuba,COMELC,316,2023,0.025
Cuba,COMELC,316,2024,0.025
Cuba,COMELC,316,2025,0.025
Cuba,COMELC,316,2026,0.025
Cuba,COMELC,316,2027,0.025
Cuba,COMELC,316,2028,0.025
Cuba,COMELC,316,2029,0.025
Cuba,COMELC,316,2030,0.025
Cuba,COMELC,316,2031,0.025
Cuba,COMELC,316,2032,0.025
Cuba,COMELC,316,2033,0.025
Cuba,COMELC,316,2034,0.025
Cuba,COMELC,316,2035,0.025
Cuba,COMELC,316,2036,0.025
Cuba,COMELC,316,2037,0.025
Cuba,COMELC,316,2038,0.025
Cuba,COMELC,316,2039,0.025
Cuba,COMELC,316,2040,0.025
Cuba,COMELC,316,2041,0.025
Cuba,COMELC,316,2042,0.025
Cuba,COMELC,316,2043,0.025
Cuba,COMELC,316,2044,0.025
Cuba,COMELC,316,2045,0.025
Cuba,COMELC,316,2046,0.025
Cuba,COMELC,316,2047,0.025
Cuba,COMELC,316,2048,0.025
Cuba,COMELC,316,2049,0.025
Cuba,COMELC,316,2050,0.025
Cuba,COMELC,316,2051,0.025
Cuba,COMELC,316,2052,0.025
Cuba,COMELC,316,2053,0.025
Cuba,COMELC,316,2054,0.025
Cuba,COMELC,316,2055,0.025
Cuba,COMELC,317,2019,0.016
Cuba,COMELC,317,2020,0.016
Cuba,COMELC,317,2021,0.016
Cuba,COMELC,317,2022,0.016
Cuba,COMELC,317,2023,0.016
Cuba,COMELC,317,2024,0.016
Cuba,COMELC,317,2025,0.016
Cuba,COMELC,317,2026,0.016
Cuba,COMELC,317,2027,0.016
Cuba,COMELC,317,2028,0.016
Cuba,COMELC,317,2029,0.016
Cuba,COMELC,317,2030,0.016
Cuba,COMELC,317,2031,0.016
Cuba,COMELC,317,2032,0.016
Cuba,COMELC,317,2033,0.016
Cuba,COMELC,317,2034,0.016
Cuba,COMELC,317,2035,0.016
Cuba,COMELC,317,2036,0.016
Cuba,COMELC,317,2037,0.016
Cuba,COMELC,317,2038,0.016
Cuba,COMELC,317,2039,0.016
Cuba,COMELC,317,2040,0.016
Cuba,COMELC,317,2041,0.016
Cuba,COMELC,317,2042,0.016
Cuba,COMELC,317,2043,0.016
Cuba,COMELC,317,2044,0.016
Cuba,COMELC,317,2045,0.016
Cuba,COMELC,317,2046,0.016
Cuba,COMELC,317,2047,0.016
Cuba,COMELC,317,2048,0.016
Cuba,COMELC,317,2049,0.016
Cuba,COMELC,317,2050,0.016
Cuba,COMELC,317,2051,0.016
Cuba,COMELC,317,2052,0.016
Cuba,COMELC,317,2053,0.016
Cuba,COMELC,317,2054,0.016
Cuba,COMELC,317,2055,0.016
Cuba,COMELC,318,2019,0.017
Cuba,COMELC,318,2020,0.017
Cuba,COMELC,318,2021,0.017
Cuba,COMELC,318,2022,0.017
Cuba,COMELC,318,2023,0.017
Cuba,COMELC,318,2024,0.017
Cuba,COMELC,318,2025,0.017
Cuba,COMELC,318,2026,0.017
Cuba,COMELC,318,2027,0.017
Cuba,COMELC,318,2028,0.017
Cuba,COMELC,318,2029,0.017
Cuba,COMELC,318,2030,0.017
Cuba,COMELC,318,2031,0.017
Cuba,COMELC,318,2032,0.017
Cuba,COMELC,318,2033,0.017
Cuba,COMELC,318,2034,0.017
Cuba,COMELC,318,2035,0.017
Cuba,COMELC,318,2036,0.017
Cuba,COMELC,318,2037,0.017
Cuba,COMELC,318,2038,0.017
Cuba,COMELC,318,2039,0.017
Cuba,COMELC,318,2040,0.017
Cuba,COMELC,318,2041,0.017
Cuba,COMELC,318,2042,0.017
Cuba,COMELC,318,2043,0.017
Cuba,COMELC,318,2044,0.017
Cuba,COMELC,318,2045,0.017
Cuba,COMELC,318,2046,0.017
Cuba,COMELC,318,2047,0.017
Cuba,COMELC,318,2048,0.017
Cuba,COMELC,318,2049,0.017
Cuba,COMELC,318,2050,0.017
Cuba,COMELC,318,2051,0.017
Cuba,COMELC,318,2052,0.017
Cuba,COMELC,318,2053,0.017
Cuba,COMELC,318,2054,0.017
Cuba,COMELC,318,2055,0.017
Cuba,COMELC,321,2019,0.017
Cuba,COMELC,321,2020,0.017
Cuba,COMELC,321,2021,0.017
Cuba,COMELC,321,2022,0.017
Cuba,COMELC,321,2023,0.017
Cuba,COMELC,321,2024,0.017
Cuba,COMELC,321,2025,0.017
Cuba,COMELC,321,2026,0.017
Cuba,COMELC,321,2027,0.017
Cuba,COMELC,321,2028,0.017
Cuba,COMELC,321,2029,0.017
Cuba,COMELC,321,2030,0.017
Cuba,COMELC,321,2031,0.017
Cuba,COMELC,321,2032,0.017
Cuba,COMELC,321,2033,0.017
Cuba,COMELC,321,2034,0.017
Cuba,COMELC,321,2035,0.017
Cuba,COMELC,321,2036,0.017
Cuba,COMELC,321,2037,0.017
Cuba,COMELC,321,2038,0.017
Cuba,COMELC,321,2039,0.017
Cuba,COMELC,321,2040,0.017
Cuba,COMELC,321,2041,0.017
Cuba,COMELC,321,2042,0.017
Cuba,COMELC,321,2043,0.017
Cuba,COMELC,321,2044,0.017
Cuba,COMELC,321,2045,0.017
Cuba,COMELC,321,2046,0.017
Cuba,COMELC,321,2047,0.017
Cuba,COMELC,321,2048,0.017
Cuba,COMELC,321,2049,0.017
Cuba,COMELC,321,2050,0.017
Cuba,COMELC,321,2051,0.017
Cuba,COMELC,321,2052,0.017
Cuba,COMELC,321,2053,0.017
Cuba,COMELC,321,2054,0.017
Cuba,COMELC,321,2055,0.017
Cuba,COMELC,322,2019,0.015
Cuba,COMELC,322,2020,0.015
Cuba,COMELC,322,2021,0.015
Cuba,COMELC,322,2022,0.015
Cuba,COMELC,322,2023,0.015
Cuba,COMELC,322,2024,0.015
Cuba,COMELC,322,2025,0.015
Cuba,COMELC,322,2026,0.015
Cuba,COMELC,322,2027,0.015
Cuba,COMELC,322,2028,0.015
Cuba,COMELC,322,2029,0.015
Cuba,COMELC,322,2030,0.015
Cuba,COMELC,322,2031,0.015
Cuba,COMELC,322,2032,0.015
Cuba,COMELC,322,2033,0.015
Cuba,COMELC,322,2034,0.015
Cuba,COMELC,322,2035,0.015
Cuba,COMELC,322,2036,0.015
Cuba,COMELC,322,2037,0.015
Cuba,COMELC,322,2038,0.015
Cuba,COMELC,322,2039,0.015
Cuba,COMELC,322,2040,0.015
Cuba,COMELC,322,2041,0.015
Cuba,COMELC,322,2042,0.015
Cuba,COMELC,322,2043,0.015
Cuba,COMELC,322,2044,0.015
Cuba,COMELC,322,2045,0.015
Cuba,COMELC,322,2046,0.015
Cuba,COMELC,322,2047,0.015
Cuba,COMELC,322,2048,0.015
Cuba,COMELC,322,2049,0.015
Cuba,COMELC,322,2050,0.015
Cuba,COMELC,322,2051,0.015
Cuba,COMELC,322,2052,0.015
Cuba,COMELC,322,2053,0.015
Cuba,COMELC,322,2054,0.015
Cuba,COMELC,322,2055,0.015
Cuba,COMELC,323,2019,0.006
Cuba,COMELC,323,2020,0.006
Cuba,COMELC,323,2021,0.006
Cuba,COMELC,323,2022,0.006
Cuba,COMELC,323,2023,0.006
Cuba,COMELC,323,2024,0.006
Cuba,COMELC,323,2025,0.006
Cuba,COMELC,323,2026,0.006
Cuba,COMELC,323,2027,0.006
Cuba,COMELC,323,2028,0.006
Cuba,COMELC,323,2029,0.006
Cuba,COMELC,323,2030,0.006
Cuba,COMELC,323,2031,0.006
Cuba,COMELC,323,2032,0.006
Cuba,COMELC,323,2033,0.006
Cuba,COMELC,323,2034,0.006
Cuba,COMELC,323,2035,0.006
Cuba,COMELC,323,2036,0.006
Cuba,COMELC,323,2037,0.006
Cuba,COMELC,323,2038,0.006
Cuba,COMELC,323,2039,0.006
Cuba,COMELC,323,2040,0.006
Cuba,COMELC,323,2041,0.006
Cuba,COMELC,323,2042,0.006
Cuba,COMELC,323,2043,0.006
Cuba,COMELC,323,2044,0.006
Cuba,COMELC,323,2045,0.006
Cuba,COMELC,323,2046,0.006
Cuba,COMELC,323,2047,0.006
Cuba,COMELC,323,2048,0.006
Cuba,COMELC,323,2049,0.006
Cuba,COMELC,323,2050,0.006
Cuba,COMELC,323,2051,0.006
Cuba,COMELC,323,2052,0.006
Cuba,COMELC,323,2053,0.006
Cuba,COMELC,323,2054,0.006
Cuba,COMELC,323,2055,0.006
Cuba,COMELC,324,2019,0.009
Cuba,COMELC,324,2020,0.009
Cuba,COMELC,324,2021,0.009
Cuba,COMELC,324,2022,0.009
Cuba,COMELC,324,2023,0.009
Cuba,COMELC,324,2024,0.009
Cuba,COMELC,324,2025,0.009
Cuba,COMELC,324,2026,0.009
Cuba,COMELC,324,2027,0.009
Cuba,COMELC,324,2028,0.009
Cuba,COMELC,324,2029,0.009
Cuba,COMELC,324,2030,0.009
Cuba,COMELC,324,2031,0.009
Cuba,COMELC,324,2032,0.009
Cuba,COMELC,324,2033,0.009
Cuba,COMELC,324,2034,0.009
Cuba,COMELC,324,2035,0.009
Cuba,COMELC,324,2036,0.009
Cuba,COMELC,324,2037,0.009
Cuba,COMELC,324,2038,0.009
Cuba,COMELC,324,2039,0.009
Cuba,COMELC,324,2040,0.009
Cuba,COMELC,324,2041,0.009
Cuba,COMELC,324,2042,0.009
Cuba,COMELC,324,2043,0.009
Cuba,COMELC,324,2044,0.009
Cuba,COMELC,324,2045,0.009
Cuba,COMELC,324,2046,0.009
Cuba,COMELC,324,2047,0.009
Cuba,COMELC,324,2048,0.009
Cuba,COMELC,324,2049,0.009
Cuba,COMELC,324,2050,0.009
Cuba,COMELC,324,2051,0.009
Cuba,COMELC,324,2052,0.009
Cuba,COMELC,324,2053,0.009
Cuba,COMELC,324,2054,0.009
Cuba,COMELC,324,2055,0.009
Cuba,COMELC,325,2019,0.007
Cuba,COMELC,325,2020,0.007
Cuba,COMELC,325,2021,0.007
Cuba,COMELC,325,2022,0.007
Cuba,COMELC,325,2023,0.007
Cuba,COMELC,325,2024,0.007
Cuba,COMELC,325,2025,0.007
Cuba,COMELC,325,2026,0.007
Cuba,COMELC,325,2027,0.007
Cuba,COMELC,325,2028,0.007
Cuba,COMELC,325,2029,0.007
Cuba,COMELC,325,2030,0.007
Cuba,COMELC,325,2031,0.007
Cuba,COMELC,325,2032,0.007
Cuba,COMELC,325,2033,0.007
Cuba,COMELC,325,2034,0.007
Cuba,COMELC,325,2035,0.007
Cuba,COMELC,325,2036,0.007
Cuba,COMELC,325,2037,0.007
Cuba,COMELC,325,2038,0.007
Cuba,COMELC,325,2039,0.007
Cuba,COMELC,325,2040,0.007
Cuba,COMELC,325,2041,0.007
Cuba,COMELC,325,2042,0.007
Cuba,COMELC,325,2043,0.007
Cuba,COMELC,325,2044,0.007
Cuba,COMELC,325,2045,0.007
Cuba,COMELC,325,2046,0.007
Cuba,COMELC,325,2047,0.007
Cuba,COMELC,325,2048,0.007
Cuba,COMELC,325,2049,0.007
Cuba,COMELC,325,2050,0.007
Cuba,COMELC,325,2051,0.007
Cuba,COMELC,325,2052,0.007
Cuba,COMELC,325,2053,0.007
Cuba,COMELC,325,2054,0.007
Cuba,COMELC,325,2055,0.007
Cuba,COMELC,326,2019,0.01
Cuba,COMELC,326,2020,0.01
Cuba,COMELC,326,2021,0.01
Cuba,COMELC,326,2022,0.01
Cuba,COMELC,326,2023,0.01
Cuba,COMELC,326,2024,0.01
Cuba,COMELC,326,2025,0.01
Cuba,COMELC,326,2026,0.01
Cuba,COMELC,326,2027,0.01
Cuba,COMELC,326,2028,0.01
Cuba,COMELC,326,2029,0.01
Cuba,COMELC,326,2030,0.01
Cuba,COMELC,326,2031,0.01
Cuba,COMELC,326,2032,0.01
Cuba,COMELC,326,2033,0.01
Cuba,COMELC,326,2034,0.01
Cuba,COMELC,326,2035,0.01
Cuba,COMELC,326,2036,0.01
Cuba,COMELC,326,2037,0.01
Cuba,COMELC,326,2038,0.01
Cuba,COMELC,326,2039,0.01
Cuba,COMELC,326,2040,0.01
Cuba,COMELC,326,2041,0.01
Cuba,COMELC,326,2042,0.01
Cuba,COMELC,326,2043,0.01
Cuba,COMELC,326,2044,0.01
Cuba,COMELC,326,2045,0.01
Cuba,COMELC,326,2046,0.01
Cuba,COMELC,326,2047,0.01
Cuba,COMELC,326,2048,0.01
Cuba,COMELC,326,2049,0.01
Cuba,COMELC,326,2050,0.01
Cuba,COMELC,326,2051,0.01
Cuba,COMELC,326,2052,0.01
Cuba,COMELC,326,2053,0.01
Cuba,COMELC,326,2054,0.01
Cuba,COMELC,326,2055,0.01
Cuba,COMELC,327,2019,0.006
Cuba,COMELC,327,2020,0.006
Cuba,COMELC,327,2021,0.006
Cuba,COMELC,327,2022,0.006
Cuba,COMELC,327,2023,0.006
Cuba,COMELC,327,2024,0.006
Cuba,COMELC,327,2025,0.006
Cuba,COMELC,327,2026,0.006
Cuba,COMELC,327,2027,0.006
Cuba,COMELC,327,2028,0.006
Cuba,COMELC,327,2029,0.006
Cuba,COMELC,327,2030,0.006
Cuba,COMELC,327,2031,0.006
Cuba,COMELC,327,2032,0.006
Cuba,COMELC,327,2033,0.006
Cuba,COMELC,327,2034,0.006
Cuba,COMELC,327,2035,0.006
Cuba,COMELC,327,2036,0.006
Cuba,COMELC,327,2037,0.006
Cuba,COMELC,327,2038,0.006
Cuba,COMELC,327,2039,0.006
Cuba,COMELC,327,2040,0.006
Cuba,COMELC,327,2041,0.006
Cuba,COMELC,327,2042,0.006
Cuba,COMELC,327,2043,0.006
Cuba,COMELC,327,2044,0.006
Cuba,COMELC,327,2045,0.006
Cuba,COMELC,327,2046,0.006
Cuba,COMELC,327,2047,0.006
Cuba,COMELC,327,2048,0.006
Cuba,COMELC,327,2049,0.006
Cuba,COMELC,327,2050,0.006
Cuba,COMELC,327,2051,0.006
Cuba,COMELC,327,2052,0.006
Cuba,COMELC,327,2053,0.006
Cuba,COMELC,327,2054,0.006
Cuba,COMELC,327,2055,0.006
Cuba,COMELC,328,2019,0.007
Cuba,COMELC,328,2020,0.007
Cuba,COMELC,328,2021,0.007
Cuba,COMELC,328,2022,0.007
Cuba,COMELC,328,2023,0.007
Cuba,COMELC,328,2024,0.007
Cuba,COMELC,328,2025,0.007
Cuba,COMELC,328,2026,0.007
Cuba,COMELC,328,2027,0.007
Cuba,COMELC,328,2028,0.007
Cuba,COMELC,328,2029,0.007
Cuba,COMELC,328,2030,0.007
Cuba,COMELC,328,2031,0.007
Cuba,COMELC,328,2032,0.007
Cuba,COMELC,328,2033,0.007
Cuba,COMELC,328,2034,0.007
Cuba,COMELC,328,2035,0.007
Cuba,COMELC,328,2036,0.007
Cuba,COMELC,328,2037,0.007
Cuba,COMELC,328,2038,0.007
Cuba,COMELC,328,2039,0.007
Cuba,COMELC,328,2040,0.007
Cuba,COMELC,328,2041,0.007
Cuba,COMELC,328,2042,0.007
Cuba,COMELC,328,2043,0.007
Cuba,COMELC,328,2044,0.007
Cuba,COMELC,328,2045,0.007
Cuba,COMELC,328,2046,0.007
Cuba,COMELC,328,2047,0.007
Cuba,COMELC,328,2048,0.007
Cuba,COMELC,328,2049,0.007
Cuba,COMELC,328,2050,0.007
Cuba,COMELC,328,2051,0.007
Cuba,COMELC,328,2052,0.007
Cuba,COMELC,328,2053,0.007
Cuba,COMELC,328,2054,0.007
Cuba,COMELC,328,2055,0.007
Cuba,COMELC,411,2019,0.038
Cuba,COMELC,411,2020,0.038
Cuba,COMELC,411,2021,0.038
Cuba,COMELC,411,2022,0.038
Cuba,COMELC,411,2023,0.038
Cuba,COMELC,411,2024,0.038
Cuba,COMELC,411,2025,0.038
Cuba,COMELC,411,2026,0.038
Cuba,COMELC,411,2027,0.038
Cuba,COMELC,411,2028,0.038
Cuba,COMELC,411,2029,0.038
Cuba,COMELC,411,2030,0.038
Cuba,COMELC,411,2031,0.038
Cuba,COMELC,411,2032,0.038
Cuba,COMELC,411,2033,0.038
Cuba,COMELC,411,2034,0.038
Cuba,COMELC,411,2035,0.038
Cuba,COMELC,411,2036,0.038
Cuba,COMELC,411,2037,0.038
Cuba,COMELC,411,2038,0.038
Cuba,COMELC,411,2039,0.038
Cuba,COMELC,411,2040,0.038
Cuba,COMELC,411,2041,0.038
Cuba,COMELC,411,2042,0.038
Cuba,COMELC,411,2043,0.038
Cuba,COMELC,411,2044,0.038
Cuba,COMELC,411,2045,0.038
Cuba,COMELC,411,2046,0.038
Cuba,COMELC,411,2047,0.038
Cuba,COMELC,411,2048,0.038
Cuba,COMELC,411,2049,0.038
Cuba,COMELC,411,2050,0.038
Cuba,COMELC,411,2051,0.038
Cuba,COMELC,411,2052,0.038
Cuba,COMELC,411,2053,0.038
Cuba,COMELC,411,2054,0.038
Cuba,COMELC,411,2055,0.038
Cuba,COMELC,412,2019,0.033
Cuba,COMELC,412,2020,0.033
Cuba,COMELC,412,2021,0.033
Cuba,COMELC,412,2022,0.033
Cuba,COMELC,412,2023,0.033
Cuba,COMELC,412,2024,0.033
Cuba,COMELC,412,2025,0.033
Cuba,COMELC,412,2026,0.033
Cuba,COMELC,412,2027,0.033
Cuba,COMELC,412,2028,0.033
Cuba,COMELC,412,2029,0.033
Cuba,COMELC,412,2030,0.033
Cuba,COMELC,412,2031,0.033
Cuba,COMELC,412,2032,0.033
Cuba,COMELC,412,2033,0.033
Cuba,COMELC,412,2034,0.033
Cuba,COMELC,412,2035,0.033
Cuba,COMELC,412,2036,0.033
Cuba,COMELC,412,2037,0.033
Cuba,COMELC,412,2038,0.033
Cuba,COMELC,412,2039,0.033
Cuba,COMELC,412,2040,0.033
Cuba,COMELC,412,2041,0.033
Cuba,COMELC,412,2042,0.033
Cuba,COMELC,412,2043,0.033
Cuba,COMELC,412,2044,0.033
Cuba,COMELC,412,2045,0.033
Cuba,COMELC,412,2046,0.033
Cuba,COMELC,412,2047,0.033
Cuba,COMELC,412,2048,0.033
Cuba,COMELC,412,2049,0.033
Cuba,COMELC,412,2050,0.033
Cuba,COMELC,412,2051,0.033
Cuba,COMELC,412,2052,0.033
Cuba,COMELC,412,2053,0.033
Cuba,COMELC,412,2054,0.033
Cuba,COMELC,412,2055,0.033
Cuba,COMELC,413,2019,0.014
Cuba,COMELC,413,2020,0.014
Cuba,COMELC,413,2021,0.014
Cuba,COMELC,413,2022,0.014
Cuba,COMELC,413,2023,0.014
Cuba,COMELC,413,2024,0.014
Cuba,COMELC,413,2025,0.014
Cuba,COMELC,413,2026,0.014
Cuba,COMELC,413,2027,0.014
Cuba,COMELC,413,2028,0.014
Cuba,COMELC,413,2029,0.014
Cuba,COMELC,413,2030,0.014
Cuba,COMELC,413,2031,0.014
Cuba,COMELC,413,2032,0.014
Cuba,COMELC,413,2033,0.014
Cuba,COMELC,413,2034,0.014
Cuba,COMELC,413,2035,0.014
Cuba,COMELC,413,2036,0.014
Cuba,COMELC,413,2037,0.014
Cuba,COMELC,413,2038,0.014
Cuba,COMELC,413,2039,0.014
Cuba,COMELC,413,2040,0.014
Cuba,COMELC,413,2041,0.014
Cuba,COMELC,413,2042,0.014
Cuba,COMELC,413,2043,0.014
Cuba,COMELC,413,2044,0.014
Cuba,COMELC,413,2045,0.014
Cuba,COMELC,413,2046,0.014
Cuba,COMELC,413,2047,0.014
Cuba,COMELC,413,2048,0.014
Cuba,COMELC,413,2049,0.014
Cuba,COMELC,413,2050,0.014
Cuba,COMELC,413,2051,0.014
Cuba,COMELC,413,2052,0.014
Cuba,COMELC,413,2053,0.014
Cuba,COMELC,413,2054,0.014
Cuba,COMELC,413,2055,0.014
Cuba,COMELC,414,2019,0.022
Cuba,COMELC,414,2020,0.022
Cuba,COMELC,414,2021,0.022
Cuba,COMELC,414,2022,0.022
Cuba,COMELC,414,2023,0.022
Cuba,COMELC,414,2024,0.022
Cuba,COMELC,414,2025,0.022
Cuba,COMELC,414,2026,0.022
Cuba,COMELC,414,2027,0.022
Cuba,COMELC,414,2028,0.022
Cuba,COMELC,414,2029,0.022
Cuba,COMELC,414,2030,0.022
Cuba,COMELC,414,2031,0.022
Cuba,COMELC,414,2032,0.022
Cuba,COMELC,414,2033,0.022
Cuba,COMELC,414,2034,0.022
Cuba,COMELC,414,2035,0.022
Cuba,COMELC,414,2036,0.022
Cuba,COMELC,414,2037,0.022
Cuba,COMELC,414,2038,0.022
Cuba,COMELC,414,2039,0.022
Cuba,COMELC,414,2040,0.022
Cuba,COMELC,414,2041,0.022
Cuba,COMELC,414,2042,0.022
Cuba,COMELC,414,2043,0.022
Cuba,COMELC,414,2044,0.022
Cuba,COMELC,414,2045,0.022
Cuba,COMELC,414,2046,0.022
Cuba,COMELC,414,2047,0.022
Cuba,COMELC,414,2048,0.022
Cuba,COMELC,414,2049,0.022
Cuba,COMELC,414,2050,0.022
Cuba,COMELC,414,2051,0.022
Cuba,COMELC,414,2052,0.022
Cuba,COMELC,414,2053,0.022
Cuba,COMELC,414,2054,0.022
Cuba,COMELC,414,2055,0.022
Cuba,COMELC,415,2019,0.016
Cuba,COMELC,415,2020,0.016
Cuba,COMELC,415,2021,0.016
Cuba,COMELC,415,2022,0.016
Cuba,COMELC,415,2023,0.016
Cuba,COMELC,415,2024,0.016
Cuba,COMELC,415,2025,0.016
Cuba,COMELC,415,2026,0.016
Cuba,COMELC,415,2027,0.016
Cuba,COMELC,415,2028,0.016
Cuba,COMELC,415,2029,0.016
Cuba,COMELC,415,2030,0.016
Cuba,COMELC,415,2031,0.016
Cuba,COMELC,415,2032,0.016
Cuba,COMELC,415,2033,0.016
Cuba,COMELC,415,2034,0.016
Cuba,COMELC,415,2035,0.016
Cuba,COMELC,415,2036,0.016
Cuba,COMELC,415,2037,0.016
Cuba,COMELC,415,2038,0.016
Cuba,COMELC,415,2039,0.016
Cuba,COMELC,415,2040,0.016
Cuba,COMELC,415,2041,0.016
Cuba,COMELC,415,2042,0.016
Cuba,COMELC,415,2043,0.016
Cuba,COMELC,415,2044,0.016
Cuba,COMELC,415,2045,0.016
Cuba,COMELC,415,2046,0.016
Cuba,COMELC,415,2047,0.016
Cuba,COMELC,415,2048,0.016
Cuba,COMELC,415,2049,0.016
Cuba,COMELC,415,2050,0.016
Cuba,COMELC,415,2051,0.016
Cuba,COMELC,415,2052,0.016
Cuba,COMELC,415,2053,0.016
Cuba,COMELC,415,2054,0.016
Cuba,COMELC,415,2055,0.016
Cuba,COMELC,416,2019,0.022
Cuba,COMELC,416,2020,0.022
Cuba,COMELC,416,2021,0.022
Cuba,COMELC,416,2022,0.022
Cuba,COMELC,416,2023,0.022
Cuba,COMELC,416,2024,0.022
Cuba,COMELC,416,2025,0.022
Cuba,COMELC,416,2026,0.022
Cuba,COMELC,416,2027,0.022
Cuba,COMELC,416,2028,0.022
Cuba,COMELC,416,2029,0.022
Cuba,COMELC,416,2030,0.022
Cuba,COMELC,416,2031,0.022
Cuba,COMELC,416,2032,0.022
Cuba,COMELC,416,2033,0.022
Cuba,COMELC,416,2034,0.022
Cuba,COMELC,416,2035,0.022
Cuba,COMELC,416,2036,0.022
Cuba,COMELC,416,2037,0.022
Cuba,COMELC,416,2038,0.022
Cuba,COMELC,416,2039,0.022
Cuba,COMELC,416,2040,0.022
Cuba,COMELC,416,2041,0.022
Cuba,COMELC,416,2042,0.022
Cuba,COMELC,416,2043,0.022
Cuba,COMELC,416,2044,0.022
Cuba,COMELC,416,2045,0.022
Cuba,COMELC,416,2046,0.022
Cuba,COMELC,416,2047,0.022
Cuba,COMELC,416,2048,0.022
Cuba,COMELC,416,2049,0.022
Cuba,COMELC,416,2050,0.022
Cuba,COMELC,416,2051,0.022
Cuba,COMELC,416,2052,0.022
Cuba,COMELC,416,2053,0.022
Cuba,COMELC,416,2054,0.022
Cuba,COMELC,416,2055,0.022
Cuba,COMELC,417,2019,0.015
Cuba,COMELC,417,2020,0.015
Cuba,COMELC,417,2021,0.015
Cuba,COMELC,417,2022,0.015
Cuba,COMELC,417,2023,0.015
Cuba,COMELC,417,2024,0.015
Cuba,COMELC,417,2025,0.015
Cuba,COMELC,417,2026,0.015
Cuba,COMELC,417,2027,0.015
Cuba,COMELC,417,2028,0.015
Cuba,COMELC,417,2029,0.015
Cuba,COMELC,417,2030,0.015
Cuba,COMELC,417,2031,0.015
Cuba,COMELC,417,2032,0.015
Cuba,COMELC,417,2033,0.015
Cuba,COMELC,417,2034,0.015
Cuba,COMELC,417,2035,0.015
Cuba,COMELC,417,2036,0.015
Cuba,COMELC,417,2037,0.015
Cuba,COMELC,417,2038,0.015
Cuba,COMELC,417,2039,0.015
Cuba,COMELC,417,2040,0.015
Cuba,COMELC,417,2041,0.015
